"TargetGroup","FirstDose","SecondDose","DoseAdditional1","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age10_14",1098083,584719,2697,47332614,2535060,"Spain","ES",10,14,5,"2021-W36"
"Age15_17",1231137,818748,4881,47332614,1448603,"Spain","ES",15,17,3,"2021-W36"
"Age18_24",2641312,1974577,22939,47332614,3303575,"Spain","ES",18,24,7,"2021-W36"
"Age25_49",13566334,11012580,125487,47332614,16481919,"Spain","ES",25,49,25,"2021-W36"
"Age5_9",684,518,2,47332614,2330208,"Spain","ES",5,9,5,"2021-W36"
"Age50_59",6640961,5588066,38741,47332614,7035203,"Spain","ES",50,59,10,"2021-W36"
"Age60_69",5259270,4759448,4083,47332614,5350604,"Spain","ES",60,69,10,"2021-W36"
"Age70_79",3938660,3762532,1676,47332614,3984504,"Spain","ES",70,79,10,"2021-W36"
"Age80+",2935738,2882405,902,47332614,2851053,"Spain","ES",80,100,21,"2021-W36"
"Age0_4",0,0,0,5525292,255924,"Finland","FI",0,4,5,"2021-W36"
"Age10_14",119585,895,0,5525292,308825,"Finland","FI",10,14,5,"2021-W36"
"Age15_17",133039,24624,0,5525292,178021,"Finland","FI",15,17,3,"2021-W36"
"Age18_24",306378,122546,0,5525292,432594,"Finland","FI",18,24,7,"2021-W36"
"Age25_49",1333702,964544,0,5525292,1728083,"Finland","FI",25,49,25,"2021-W36"
"Age5_9",0,0,0,5525292,306287,"Finland","FI",5,9,5,"2021-W36"
"Age50_59",618962,562982,0,5525292,724665,"Finland","FI",50,59,10,"2021-W36"
"Age60_69",638960,600115,0,5525292,716579,"Finland","FI",60,69,10,"2021-W36"
"Age70_79",548192,529732,0,5525292,561908,"Finland","FI",70,79,10,"2021-W36"
"Age80+",291868,280630,0,5525292,312406,"Finland","FI",80,100,21,"2021-W36"
"Age<18",3434742,2475847,190,67320216,14540168,"France","FR",0,17,18,"2021-W36"
"Age18_24",4742099,3723629,1348,67320216,5444270,"France","FR",18,24,7,"2021-W36"
"Age25_49",17469002,14246450,9786,67320216,20684932,"France","FR",25,49,25,"2021-W36"
"Age50_59",7923588,6604086,15429,67320216,8805539,"France","FR",50,59,10,"2021-W36"
"Age60_69",7189881,6222640,35382,67320216,8007585,"France","FR",60,69,10,"2021-W36"
"Age70_79",5533694,5033716,126762,67320216,5692912,"France","FR",70,79,10,"2021-W36"
"Age80+",3564445,3234164,127778,67320216,4144810,"France","FR",80,100,21,"2021-W36"
"Age0_4",78,57,0,4058165,182408,"Croatia","HR",0,4,5,"2021-W36"
"Age10_14",1726,1103,0,4058165,202389,"Croatia","HR",10,14,5,"2021-W36"
"Age15_17",8427,6103,0,4058165,115854,"Croatia","HR",15,17,3,"2021-W36"
"Age18_24",91360,71685,2,4058165,321108,"Croatia","HR",18,24,7,"2021-W36"
"Age25_49",562654,473545,52,4058165,1319478,"Croatia","HR",25,49,25,"2021-W36"
"Age5_9",20,20,0,4058165,196674,"Croatia","HR",5,9,5,"2021-W36"
"Age50_59",330159,294705,32,4058165,570899,"Croatia","HR",50,59,10,"2021-W36"
"Age60_69",395568,368945,32,4058165,562891,"Croatia","HR",60,69,10,"2021-W36"
"Age70_79",275711,263094,18,4058165,364156,"Croatia","HR",70,79,10,"2021-W36"
"Age80+",129665,123214,8,4058165,222308,"Croatia","HR",80,100,21,"2021-W36"
"Age<18",284809,225044,28,9769526,1709048,"Hungary","HU",0,17,18,"2021-W36"
"Age18_24",369133,324617,2792,9769526,741094,"Hungary","HU",18,24,7,"2021-W36"
"Age25_49",2157022,1971406,43435,9769526,3490565,"Hungary","HU",25,49,25,"2021-W36"
"Age50_59",889263,832466,43309,9769526,1235206,"Hungary","HU",50,59,10,"2021-W36"
"Age60_69",1014277,969653,153730,9769526,1295058,"Hungary","HU",60,69,10,"2021-W36"
"Age70_79",744610,722859,188668,9769526,859765,"Hungary","HU",70,79,10,"2021-W36"
"Age80+",332533,320607,80677,9769526,438790,"Hungary","HU",80,100,21,"2021-W36"
"Age0_4",3,2,0,4964440,311481,"Ireland","IE",0,4,5,"2021-W36"
"Age10_14",121404,49546,0,4964440,348422,"Ireland","IE",10,14,5,"2021-W36"
"Age15_17",138461,98729,8,4964440,195570,"Ireland","IE",15,17,3,"2021-W36"
"Age18_24",357306,251825,47,4964440,433572,"Ireland","IE",18,24,7,"2021-W36"
"Age25_49",1516696,1397341,136,4964440,1749671,"Ireland","IE",25,49,25,"2021-W36"
"Age5_9",6,2,0,4964440,346162,"Ireland","IE",5,9,5,"2021-W36"
"Age50_59",599477,521188,52,4964440,606007,"Ireland","IE",50,59,10,"2021-W36"
"Age60_69",485773,472134,43,4964440,480682,"Ireland","IE",60,69,10,"2021-W36"
"Age70_79",349599,347190,37,4964440,322167,"Ireland","IE",70,79,10,"2021-W36"
"Age80+",188138,185641,33,4964440,170706,"Ireland","IE",80,100,21,"2021-W36"
"Age0_4",0,0,0,364134,21362,"Iceland","IS",0,4,5,"2021-W36"
"Age10_14",8827,1359,0,364134,23630,"Iceland","IS",10,14,5,"2021-W36"
"Age15_17",11733,8502,14,364134,13145,"Iceland","IS",15,17,3,"2021-W36"
"Age18_24",29766,16596,8558,364134,34868,"Iceland","IS",18,24,7,"2021-W36"
"Age25_49",113481,75158,24721,364134,131004,"Iceland","IS",25,49,25,"2021-W36"
"Age5_9",0,0,0,364134,23227,"Iceland","IS",5,9,5,"2021-W36"
"Age50_59",40654,36514,2782,364134,43992,"Iceland","IS",50,59,10,"2021-W36"
"Age60_69",37171,36090,825,364134,37414,"Iceland","IS",60,69,10,"2021-W36"
"Age70_79",24845,24387,1662,364134,22890,"Iceland","IS",70,79,10,"2021-W36"
"Age80+",13721,13576,4500,364134,12602,"Iceland","IS",80,100,21,"2021-W36"
"Age<18",2064930,1241912,0,59641488,9433159,"Italy","IT",0,17,18,"2021-W36"
"Age18_24",3274297,2552900,0,59641488,4121339,"Italy","IT",18,24,7,"2021-W36"
"Age25_49",13966162,11519373,0,59641488,18920355,"Italy","IT",25,49,25,"2021-W36"
"Age50_59",7864786,6740564,0,59641488,9414195,"Italy","IT",50,59,10,"2021-W36"
"Age60_69",6560327,5693296,0,59641488,7364364,"Italy","IT",60,69,10,"2021-W36"
"Age70_79",5466980,5024934,0,59641488,5968373,"Italy","IT",70,79,10,"2021-W36"
"Age80+",4295750,4074516,0,59641488,4419703,"Italy","IT",80,100,21,"2021-W36"
"Age0_4",0,0,0,2794090,145590,"Lithuania","LT",0,4,5,"2021-W36"
"Age10_14",20923,16163,0,2794090,132642,"Lithuania","LT",10,14,5,"2021-W36"
"Age15_17",36578,29647,0,2794090,76077,"Lithuania","LT",15,17,3,"2021-W36"
"Age18_24",139673,105433,98,2794090,209209,"Lithuania","LT",18,24,7,"2021-W36"
"Age25_49",635813,484537,1708,2794090,914337,"Lithuania","LT",25,49,25,"2021-W36"
"Age5_9",0,0,0,2794090,144512,"Lithuania","LT",5,9,5,"2021-W36"
"Age50_59",305377,244656,1119,2794090,419039,"Lithuania","LT",50,59,10,"2021-W36"
"Age60_69",280105,244833,891,2794090,351248,"Lithuania","LT",60,69,10,"2021-W36"
"Age70_79",182188,168436,225,2794090,236890,"Lithuania","LT",70,79,10,"2021-W36"
"Age80+",98550,90775,162,2794090,164546,"Lithuania","LT",80,100,21,"2021-W36"
"Age10_14",10619,8363,0,626108,33101,"Luxembourg","LU",10,14,5,"2021-W36"
"Age15_17",11922,10006,0,626108,19462,"Luxembourg","LU",15,17,3,"2021-W36"
"Age18_24",31077,22529,6,626108,52409,"Luxembourg","LU",18,24,7,"2021-W36"
"Age25_49",163377,139543,119,626108,239349,"Luxembourg","LU",25,49,25,"2021-W36"
"Age5_9",0,0,0,626108,33994,"Luxembourg","LU",5,9,5,"2021-W36"
"Age50_59",73205,64154,112,626108,89549,"Luxembourg","LU",50,59,10,"2021-W36"
"Age60_69",53584,49917,116,626108,61985,"Luxembourg","LU",60,69,10,"2021-W36"
"Age70_79",34105,33193,90,626108,38352,"Luxembourg","LU",70,79,10,"2021-W36"
"Age80+",23015,22372,48,626108,24925,"Luxembourg","LU",80,100,21,"2021-W36"
"Age10_14",16635,12606,0,1907675,102501,"Latvia","LV",10,14,5,"2021-W36"
"Age15_17",23117,19179,0,1907675,54269,"Latvia","LV",15,17,3,"2021-W36"
"Age18_24",66590,49371,0,1907675,119249,"Latvia","LV",18,24,7,"2021-W36"
"Age25_49",322200,248003,0,1907675,639712,"Latvia","LV",25,49,25,"2021-W36"
"Age50_59",138667,106955,0,1907675,265997,"Latvia","LV",50,59,10,"2021-W36"
"Age60_69",133208,110330,0,1907675,241651,"Latvia","LV",60,69,10,"2021-W36"
"Age70_79",91890,80228,0,1907675,170557,"Latvia","LV",70,79,10,"2021-W36"
"Age80+",47470,40624,0,1907675,111052,"Latvia","LV",80,100,21,"2021-W36"
"Age<18",19755,18997,0,514564,81948,"Malta","MT",0,17,18,"2021-W36"
"Age18_24",33506,27460,1,514564,42136,"Malta","MT",18,24,7,"2021-W36"
"Age25_49",182770,158103,15,514564,205154,"Malta","MT",25,49,25,"2021-W36"
"Age50_59",52504,49587,23,514564,59168,"Malta","MT",50,59,10,"2021-W36"
"Age60_69",56842,54857,142,514564,59551,"Malta","MT",60,69,10,"2021-W36"
"Age70_79",47440,46536,451,514564,44918,"Malta","MT",70,79,10,"2021-W36"
"Age80+",22557,22295,1687,514564,21689,"Malta","MT",80,100,21,"2021-W36"
"Age<18",123254,17245,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W36"
"Age18_24",405480,327915,74,5367580,470970,"Norway","NO",18,24,7,"2021-W36"
"Age25_49",1558057,1293110,626,5367580,1825133,"Norway","NO",25,49,25,"2021-W36"
"Age50_59",669319,631990,472,5367580,703830,"Norway","NO",50,59,10,"2021-W36"
"Age60_69",564652,550822,396,5367580,582495,"Norway","NO",60,69,10,"2021-W36"
"Age70_79",441765,436891,275,5367580,435834,"Norway","NO",70,79,10,"2021-W36"
"Age80+",224691,220704,87,5367580,230710,"Norway","NO",80,100,21,"2021-W36"
"Age0_4",17,18,0,37958138,1921497,"Poland","PL",0,4,5,"2021-W36"
"Age10_14",356442,307929,6,37958138,1998280,"Poland","PL",10,14,5,"2021-W36"
"Age15_17",435955,403706,5,37958138,1051166,"Poland","PL",15,17,3,"2021-W36"
"Age18_24",1288774,1005039,63,37958138,2754264,"Poland","PL",18,24,7,"2021-W36"
"Age25_49",7392047,6056118,1543,37958138,14035724,"Poland","PL",25,49,25,"2021-W36"
"Age5_9",73,66,0,37958138,1942294,"Poland","PL",5,9,5,"2021-W36"
"Age50_59",2922668,2617789,901,37958138,4606379,"Poland","PL",50,59,10,"2021-W36"
"Age60_69",3723619,3515490,1215,37958138,5179612,"Poland","PL",60,69,10,"2021-W36"
"Age70_79",2323765,2282790,1079,37958138,2783163,"Poland","PL",70,79,10,"2021-W36"
"Age80+",1077443,1056058,281,37958138,1685759,"Poland","PL",80,100,21,"2021-W36"
"Age0_4",10,5,0,10295909,436202,"Portugal","PT",0,4,5,"2021-W36"
"Age10_14",247395,102336,0,10295909,504940,"Portugal","PT",10,14,5,"2021-W36"
"Age15_17",280195,180192,0,10295909,320065,"Portugal","PT",15,17,3,"2021-W36"
"Age18_24",691265,294782,3,10295909,775701,"Portugal","PT",18,24,7,"2021-W36"
"Age25_49",3124373,2192088,44,10295909,3360653,"Portugal","PT",25,49,25,"2021-W36"
"Age5_9",8,3,0,10295909,455843,"Portugal","PT",5,9,5,"2021-W36"
"Age50_59",1467715,1132854,21,10295909,1485319,"Portugal","PT",50,59,10,"2021-W36"
"Age60_69",1341814,1171850,19,10295909,1299674,"Portugal","PT",60,69,10,"2021-W36"
"Age70_79",1043176,973512,7,10295909,981649,"Portugal","PT",70,79,10,"2021-W36"
"Age80+",695166,658725,1,10295909,675863,"Portugal","PT",80,100,21,"2021-W36"
"Age<18",89158,78610,0,19328838,3644619,"Romania","RO",0,17,18,"2021-W36"
"Age18_24",384800,306490,0,19328838,1414236,"Romania","RO",18,24,7,"2021-W36"
"Age25_49",2144093,1749749,0,19328838,6769359,"Romania","RO",25,49,25,"2021-W36"
"Age50_59",972241,833483,0,19328838,2541550,"Romania","RO",50,59,10,"2021-W36"
"Age60_69",980370,888565,0,19328838,2499205,"Romania","RO",60,69,10,"2021-W36"
"Age70_79",568462,522038,0,19328838,1531033,"Romania","RO",70,79,10,"2021-W36"
"Age80+",186503,169567,0,19328838,928836,"Romania","RO",80,100,21,"2021-W36"
"Age15_17",222272,57429,0,10327589,345687,"Sweden","SE",15,17,3,"2021-W36"
"Age18_24",562905,411136,0,10327589,810921,"Sweden","SE",18,24,7,"2021-W36"
"Age25_49",2622342,2276389,318,10327589,3404540,"Sweden","SE",25,49,25,"2021-W36"
"Age50_59",1153892,1111170,428,10327589,1297863,"Sweden","SE",50,59,10,"2021-W36"
"Age60_69",1013789,990693,522,10327589,1108438,"Sweden","SE",60,69,10,"2021-W36"
"Age70_79",952248,935308,546,10327589,989013,"Sweden","SE",70,79,10,"2021-W36"
"Age80+",509195,495702,166,10327589,536306,"Sweden","SE",80,100,21,"2021-W36"
"Age<18",21399,15124,4,2095861,371395,"Slovenia","SI",0,17,18,"2021-W36"
"Age18_24",64337,44223,34,2095861,141225,"Slovenia","SI",18,24,7,"2021-W36"
"Age25_49",335467,236330,634,2095861,711365,"Slovenia","SI",25,49,25,"2021-W36"
"Age50_59",190256,156090,427,2095861,303125,"Slovenia","SI",50,59,10,"2021-W36"
"Age60_69",200716,179440,381,2095861,278944,"Slovenia","SI",60,69,10,"2021-W36"
"Age70_79",149351,138185,414,2095861,175640,"Slovenia","SI",70,79,10,"2021-W36"
"Age80+",94365,87272,1081,2095861,114167,"Slovenia","SI",80,100,21,"2021-W36"
"Age10_14",21277,16423,0,5457873,279531,"Slovakia","SK",10,14,5,"2021-W36"
"Age15_17",43640,37440,0,5457873,156256,"Slovakia","SK",15,17,3,"2021-W36"
"Age18_24",167229,145280,0,5457873,398739,"Slovakia","SK",18,24,7,"2021-W36"
"Age25_49",933197,853450,3,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W36"
"Age50_59",388838,364933,0,5457873,704900,"Slovakia","SK",50,59,10,"2021-W36"
"Age60_69",439248,424106,1,5457873,689318,"Slovakia","SK",60,69,10,"2021-W36"
"Age70_79",296533,288940,0,5457873,391090,"Slovakia","SK",70,79,10,"2021-W36"
"Age80+",115173,110997,0,5457873,184680,"Slovakia","SK",80,100,21,"2021-W36"
"Age0_4",160,21,0,8901064,435835,"Austria","AT",0,4,5,"2021-W37"
"Age10_14",75189,58345,19,8901064,421998,"Austria","AT",10,14,5,"2021-W37"
"Age15_17",133041,112308,35,8901064,259561,"Austria","AT",15,17,3,"2021-W37"
"Age18_24",425328,341526,431,8901064,696064,"Austria","AT",18,24,7,"2021-W37"
"Age25_49",1990263,1714560,4099,8901064,3006228,"Austria","AT",25,49,25,"2021-W37"
"Age5_9",295,62,2,8901064,425227,"Austria","AT",5,9,5,"2021-W37"
"Age50_59",1071268,972362,3397,8901064,1396889,"Austria","AT",50,59,10,"2021-W37"
"Age60_69",881736,830253,3668,8901064,1016016,"Austria","AT",60,69,10,"2021-W37"
"Age70_79",644660,615204,4290,8901064,769199,"Austria","AT",70,79,10,"2021-W37"
"Age80+",481595,458509,9059,8901064,474047,"Austria","AT",80,100,21,"2021-W37"
"Age<18",606723,536743,59,11522440,2320244,"Belgium","BE",0,17,18,"2021-W37"
"Age18_24",717525,630482,161,11522440,930629,"Belgium","BE",18,24,7,"2021-W37"
"Age25_49",3058223,2807672,2986,11522440,3751281,"Belgium","BE",25,49,25,"2021-W37"
"Age50_59",1433578,1345640,3229,11522440,1591660,"Belgium","BE",50,59,10,"2021-W37"
"Age60_69",1261559,1226998,4813,11522440,1347513,"Belgium","BE",60,69,10,"2021-W37"
"Age70_79",889908,869765,4087,11522440,924351,"Belgium","BE",70,79,10,"2021-W37"
"Age80+",598193,568521,1408,11522440,656762,"Belgium","BE",80,100,21,"2021-W37"
"Age<18",9065,6916,0,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W37"
"Age18_24",54796,35324,0,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W37"
"Age25_49",457785,330455,0,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W37"
"Age50_59",251624,202336,0,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W37"
"Age60_69",290223,253811,0,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W37"
"Age70_79",228339,206775,0,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W37"
"Age80+",70913,64062,0,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W37"
"Age10_14",6409,3696,0,888005,46307,"Cyprus","CY",10,14,5,"2021-W37"
"Age15_17",10848,8761,0,888005,28169,"Cyprus","CY",15,17,3,"2021-W37"
"Age18_24",49744,43030,26,888005,84850,"Cyprus","CY",18,24,7,"2021-W37"
"Age25_49",251487,225887,681,888005,330295,"Cyprus","CY",25,49,25,"2021-W37"
"Age50_59",89624,83042,420,888005,107634,"Cyprus","CY",50,59,10,"2021-W37"
"Age60_69",84437,81255,470,888005,94714,"Cyprus","CY",60,69,10,"2021-W37"
"Age70_79",64017,62304,389,888005,66429,"Cyprus","CY",70,79,10,"2021-W37"
"Age80+",31640,31415,960,888005,33530,"Cyprus","CY",80,100,21,"2021-W37"
"Age10_14",99792,84325,0,10693939,577984,"Czech Republic","CZ",10,14,5,"2021-W37"
"Age15_17",140456,128561,0,10693939,289263,"Czech Republic","CZ",15,17,3,"2021-W37"
"Age18_24",364369,327064,0,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W37"
"Age25_49",2183370,2038629,8,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W37"
"Age50_59",963673,911961,6,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W37"
"Age60_69",999329,945143,3,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W37"
"Age70_79",911698,873920,6,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W37"
"Age80+",395345,378975,2,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W37"
"Age0_4",12,2,0,5822763,307888,"Denmark","DK",0,4,5,"2021-W37"
"Age10_14",113818,98206,0,5822763,338629,"Denmark","DK",10,14,5,"2021-W37"
"Age15_17",167207,158227,5,5822763,203020,"Denmark","DK",15,17,3,"2021-W37"
"Age18_24",412654,392075,226,5822763,522153,"Denmark","DK",18,24,7,"2021-W37"
"Age25_49",1501033,1401653,2674,5822763,1843666,"Denmark","DK",25,49,25,"2021-W37"
"Age5_9",7,2,0,5822763,306601,"Denmark","DK",5,9,5,"2021-W37"
"Age50_59",745650,738945,3559,5822763,800444,"Denmark","DK",50,59,10,"2021-W37"
"Age60_69",642626,639752,6049,5822763,663646,"Denmark","DK",60,69,10,"2021-W37"
"Age70_79",564063,562783,10434,5822763,564390,"Denmark","DK",70,79,10,"2021-W37"
"Age80+",282517,281620,11615,5822763,272326,"Denmark","DK",80,100,21,"2021-W37"
"Age<18",35735,28232,10,1328976,257044,"Estonia","EE",0,17,18,"2021-W37"
"Age18_24",54205,38290,64,1328976,87626,"Estonia","EE",18,24,7,"2021-W37"
"Age25_49",279261,215314,612,1328976,460829,"Estonia","EE",25,49,25,"2021-W37"
"Age50_59",119117,100775,394,1328976,171453,"Estonia","EE",50,59,10,"2021-W37"
"Age60_69",117154,104195,367,1328976,163237,"Estonia","EE",60,69,10,"2021-W37"
"Age70_79",85102,79264,159,1328976,111342,"Estonia","EE",70,79,10,"2021-W37"
"Age80+",51451,47367,97,1328976,77445,"Estonia","EE",80,100,21,"2021-W37"
"Age0_4",9,4,0,10718565,461955,"Greece","EL",0,4,5,"2021-W37"
"Age10_14",55956,22755,0,10718565,553606,"Greece","EL",10,14,5,"2021-W37"
"Age15_17",97879,55475,4,10718565,326859,"Greece","EL",15,17,3,"2021-W37"
"Age18_24",425444,265328,107,10718565,782452,"Greece","EL",18,24,7,"2021-W37"
"Age25_49",2234877,1828559,2792,10718565,3497414,"Greece","EL",25,49,25,"2021-W37"
"Age5_9",6,5,0,10718565,511958,"Greece","EL",5,9,5,"2021-W37"
"Age50_59",1133571,1029457,3185,10718565,1515472,"Greece","EL",50,59,10,"2021-W37"
"Age60_69",1034706,983217,3219,10718565,1291651,"Greece","EL",60,69,10,"2021-W37"
"Age70_79",829049,805166,1990,10718565,1003958,"Greece","EL",70,79,10,"2021-W37"
"Age80+",571041,546495,37,10718565,773240,"Greece","EL",80,100,21,"2021-W37"
"Age0_4",550,281,1,47332614,2011885,"Spain","ES",0,4,5,"2021-W37"
"Age10_14",1129237,794749,3955,47332614,2535060,"Spain","ES",10,14,5,"2021-W37"
"Age15_17",1255402,960000,6092,47332614,1448603,"Spain","ES",15,17,3,"2021-W37"
"Age18_24",2690708,2056034,24850,47332614,3303575,"Spain","ES",18,24,7,"2021-W37"
"Age25_49",13660912,11145311,132776,47332614,16481919,"Spain","ES",25,49,25,"2021-W37"
"Age5_9",690,528,2,47332614,2330208,"Spain","ES",5,9,5,"2021-W37"
"Age50_59",6653865,5598610,44200,47332614,7035203,"Spain","ES",50,59,10,"2021-W37"
"Age60_69",5266203,4772123,10133,47332614,5350604,"Spain","ES",60,69,10,"2021-W37"
"Age70_79",3940245,3764599,5856,47332614,3984504,"Spain","ES",70,79,10,"2021-W37"
"Age80+",2936527,2883422,3266,47332614,2851053,"Spain","ES",80,100,21,"2021-W37"
"Age0_4",0,0,0,5525292,255924,"Finland","FI",0,4,5,"2021-W37"
"Age10_14",123534,1507,0,5525292,308825,"Finland","FI",10,14,5,"2021-W37"
"Age15_17",135310,32078,3,5525292,178021,"Finland","FI",15,17,3,"2021-W37"
"Age18_24",310236,151102,25,5525292,432594,"Finland","FI",18,24,7,"2021-W37"
"Age25_49",1342798,1037498,613,5525292,1728083,"Finland","FI",25,49,25,"2021-W37"
"Age5_9",0,0,0,5525292,306287,"Finland","FI",5,9,5,"2021-W37"
"Age50_59",620490,568715,237,5525292,724665,"Finland","FI",50,59,10,"2021-W37"
"Age60_69",640105,603366,136,5525292,716579,"Finland","FI",60,69,10,"2021-W37"
"Age70_79",548691,530696,52,5525292,561908,"Finland","FI",70,79,10,"2021-W37"
"Age80+",292042,280890,17,5525292,312406,"Finland","FI",80,100,21,"2021-W37"
"Age<18",3544510,2672647,363,67320216,14540168,"France","FR",0,17,18,"2021-W37"
"Age18_24",4793833,3827856,1985,67320216,5444270,"France","FR",18,24,7,"2021-W37"
"Age25_49",17630461,14591146,14687,67320216,20684932,"France","FR",25,49,25,"2021-W37"
"Age50_59",7962463,6701698,28955,67320216,8805539,"France","FR",50,59,10,"2021-W37"
"Age60_69",7211875,6280565,64119,67320216,8007585,"France","FR",60,69,10,"2021-W37"
"Age70_79",5545326,5063847,215917,67320216,5692912,"France","FR",70,79,10,"2021-W37"
"Age80+",3575490,3258078,286450,67320216,4144810,"France","FR",80,100,21,"2021-W37"
"Age0_4",83,58,0,4058165,182408,"Croatia","HR",0,4,5,"2021-W37"
"Age10_14",1855,1179,0,4058165,202389,"Croatia","HR",10,14,5,"2021-W37"
"Age15_17",8976,6427,0,4058165,115854,"Croatia","HR",15,17,3,"2021-W37"
"Age18_24",93864,73364,3,4058165,321108,"Croatia","HR",18,24,7,"2021-W37"
"Age25_49",572885,479714,57,4058165,1319478,"Croatia","HR",25,49,25,"2021-W37"
"Age5_9",20,20,0,4058165,196674,"Croatia","HR",5,9,5,"2021-W37"
"Age50_59",333994,297166,37,4058165,570899,"Croatia","HR",50,59,10,"2021-W37"
"Age60_69",398438,370948,41,4058165,562891,"Croatia","HR",60,69,10,"2021-W37"
"Age70_79",277029,264074,23,4058165,364156,"Croatia","HR",70,79,10,"2021-W37"
"Age80+",130256,123641,8,4058165,222308,"Croatia","HR",80,100,21,"2021-W37"
"Age<18",286197,229428,35,9769526,1709048,"Hungary","HU",0,17,18,"2021-W37"
"Age18_24",371114,326365,3505,9769526,741094,"Hungary","HU",18,24,7,"2021-W37"
"Age25_49",2165064,1979374,54854,9769526,3490565,"Hungary","HU",25,49,25,"2021-W37"
"Age50_59",892121,835311,53317,9769526,1235206,"Hungary","HU",50,59,10,"2021-W37"
"Age60_69",1016480,971938,182909,9769526,1295058,"Hungary","HU",60,69,10,"2021-W37"
"Age70_79",745850,724326,221702,9769526,859765,"Hungary","HU",70,79,10,"2021-W37"
"Age80+",333319,321492,96707,9769526,438790,"Hungary","HU",80,100,21,"2021-W37"
"Age0_4",3,4,0,4964440,311481,"Ireland","IE",0,4,5,"2021-W37"
"Age10_14",125891,85155,0,4964440,348422,"Ireland","IE",10,14,5,"2021-W37"
"Age15_17",141211,116857,8,4964440,195570,"Ireland","IE",15,17,3,"2021-W37"
"Age18_24",359920,259526,48,4964440,433572,"Ireland","IE",18,24,7,"2021-W37"
"Age25_49",1521599,1409622,142,4964440,1749671,"Ireland","IE",25,49,25,"2021-W37"
"Age5_9",6,3,0,4964440,346162,"Ireland","IE",5,9,5,"2021-W37"
"Age50_59",599883,522127,56,4964440,606007,"Ireland","IE",50,59,10,"2021-W37"
"Age60_69",485965,472713,47,4964440,480682,"Ireland","IE",60,69,10,"2021-W37"
"Age70_79",349652,347310,44,4964440,322167,"Ireland","IE",70,79,10,"2021-W37"
"Age80+",188151,185701,44,4964440,170706,"Ireland","IE",80,100,21,"2021-W37"
"Age0_4",0,0,0,364134,21362,"Iceland","IS",0,4,5,"2021-W37"
