CODGEO;LIBGEO;MED14
25189;Dammartin-les-Templiers;20669,0
25190;Dampierre-les-Bois;22568,0
25191;Dampierre-sur-le-Doubs;21897,6
25192;Dampjoux;22075,7
25193;Damprichard;23824,8
25194;Dannemarie;21075,0
25195;Dannemarie-sur-Crète;22595,3
25196;Dasle;22801,0
25197;Deluz;20082,0
25198;Désandans;22959,0
25199;Déservillers;17765,5
25200;Devecey;23146,4
25201;Dommartin;25015,6
25202;Dompierre-les-Tilleuls;21831,2
25203;Domprel;21198,8
25204;Doubs;25722,6
25207;Dung;23145,3
25208;Durnes;21949,6
25209;Échay;21976,9
25210;Échenans;23774,3
25211;Échevannes;
25212;École-Valentin;23202,3
25213;Les Écorces;27042,7
25214;Écot;21867,8
25215;L'Écouvotte;
25216;Écurcey;21060,5
25217;Émagny;21248,7
25218;Épenouse;21018,4
25219;Épenoy;20831,5
25220;Épeugney;21262,5
25221;Esnans;
25222;Étalans;21188,1
25223;Éternoz;17727,3
25224;Étouvans;21784,8
25225;Étrabonne;20856,7
25226;Étrappe;19907,6
25227;Étray;22497,6
25228;Étupes;20630,0
25229;Évillers;19435,2
25230;Exincourt;20533,9
25231;Eysson;23812,6
25232;Faimbe;19303,0
25233;Fallerans;20334,3
25234;Ferrières-le-Lac;29824,3
25235;Ferrières-les-Bois;21982,7
25236;Fertans;21307,3
25237;Fesches-le-Châtel;19775,7
25238;Fessevillers;28940,7
25239;Feule;20977,6
25240;Les Fins;27484,7
25241;Flagey;18501,4
25242;Flagey-Rigney;19950,0
25243;Flangebouche;21642,4
25244;Fleurey;
25245;Fontain;25174,0
25246;Fontaine-lès-Clerval;17828,0
25247;Fontenelle-Montby;17410,0
25248;Les Fontenelles;25827,1
25249;Fontenotte;
25250;Foucherans;21289,0
25251;Fourbanne;23463,3
25252;Fourcatier-et-Maison-Neuve;34221,9
25253;Fourg;20326,0
25254;Les Fourgs;25596,0
25255;Fournet-Blancheroche;27960,6
25256;Frambouhans;26920,6
25257;Franey;20894,8
25258;Franois;22233,5
25259;Frasne;23585,4
25261;Froidevaux;
25262;Fuans;27453,3
25263;Gellin;30504,0
25264;Gémonval;
25265;Geneuille;23284,8
25266;Geney;19298,6
25267;Gennes;22199,6
25268;Germéfontaine;18739,0
25269;Germondans;
25270;Gevresin;19256,7
25271;Gilley;26261,3
25273;Glamondans;19974,0
25274;Glay;22821,3
25275;Glère;21992,7
25276;Gondenans-Montby;18636,1
25277;Gondenans-les-Moulins;
25278;Gonsans;21151,4
25279;Gouhelans;18563,0
25280;Goumois;25048,0
25281;Goux-lès-Dambelin;19590,7
25282;Goux-les-Usiers;22226,5
25283;Goux-sous-Landet;
25284;Grand-Charmont;17109,0
25285;Grand'Combe-Châteleu;28976,7
25286;Grand'Combe-des-Bois;26833,6
25287;Grandfontaine;23943,3
25288;Fournets-Luisans;24466,5
25289;Grandfontaine-sur-Creuse;
25290;La Grange;
25293;Granges-Narboz;28140,0
25295;Les Grangettes;30275,0
25296;Les Gras;27135,0
25297;Le Gratteris;21620,4
25298;Grosbois;19966,7
25299;Guillon-les-Bains;18994,0
25300;Guyans-Durnes;20886,7
25301;Guyans-Vennes;24435,5
25302;Hautepierre-le-Châtelet;20321,4
25303;Hauterive-la-Fresse;25002,0
25304;Hérimoncourt;19600,0
25305;L'Hôpital-du-Grosbois;21930,7
25306;L'Hôpital-Saint-Lieffroy;18298,0
25307;Les Hôpitaux-Neufs;32662,0
25308;Les Hôpitaux-Vieux;28343,6
25309;Houtaud;25591,1
25310;Huanne-Montmartin;
25311;Hyémondans;19483,3
25312;Hyèvre-Magny;
25313;Hyèvre-Paroisse;19256,0
25314;Indevillers;23675,7
25315;L'Isle-sur-le-Doubs;18646,7
25316;Issans;23811,2
25317;Jallerange;19402,1
25318;Jougne;31919,7
25319;Labergement-du-Navois;19514,3
25320;Labergement-Sainte-Marie;28892,7
25321;Villers-le-Lac;30370,0
25322;Laire;23446,7
25323;Laissey;18774,8
25324;Lanans;18240,0
25325;Landresse;19774,8
25326;Lantenne-Vertière;19855,4
25327;Lanthenans;
25328;Larnod;23646,0
25329;Laval-le-Prieuré;
25330;Lavans-Quingey;20541,3
25331;Lavans-Vuillafans;19059,3
25332;Lavernay;21144,7
25333;Laviron;18890,0
25334;Levier;20170,0
25335;Liebvillers;20222,0
25336;Liesle;19703,3
25338;Lizine;
25339;Lods;19277,0
25340;Lombard;21089,3
25341;Lomont-sur-Crête;17804,4
25342;Longechaux;
25343;Longemaison;20842,4
25344;Longevelle-lès-Russey;
25345;Longevelle-sur-Doubs;21202,7
25346;Longeville;20391,0
25347;La Longeville;24558,1
25348;Longevilles-Mont-d'Or;30291,9
25349;Loray;23825,0
25350;Lougres;20813,9
25351;Le Luhier;23824,6
25354;Luxiol;18595,3
25355;Magny-Châtelard;
25356;Maîche;23852,7
25357;Maisons-du-Bois-Lièvremont;25261,3
25359;Malans;18370,0
25360;Malbrans;21615,7
25361;Malbuisson;30336,7
25362;Malpas;27877,6
25364;Mamirolle;23010,8
25365;Mancenans;18307,3
25366;Mancenans-Lizerne;21561,0
25367;Mandeure;18374,0
25368;Marchaux;21375,7
25369;Marvelise;18727,3
25370;Mathay;21870,7
25371;Mazerolles-le-Salin;22203,3
25372;Médière;19132,0
25373;Le Mémont;
25374;Mercey-le-Grand;20924,0
25375;Mérey-sous-Montrond;22158,7
25376;Mérey-Vieilley;22904,6
25377;Mésandans;21248,6
25378;Meslières;21267,5
25379;Mesmay;
25380;Métabief;32213,8
25381;Miserey-Salines;24899,5
25382;Moncey;21710,7
25383;Moncley;24523,5
25384;Mondon;
25385;Montagney-Servigney;20704,4
25386;Montancy;23108,7
25387;Montandon;23845,0
25388;Montbéliard;17059,0
25389;Montbéliardot;23772,9
25390;Montbenoît;24605,4
25391;Mont-de-Laval;22418,5
25392;Mont-de-Vougney;29829,0
25393;Montécheroux;20496,2
25394;Montenois;21432,0
25395;Montfaucon;28168,0
25397;Montferrand-le-Château;22572,7
25398;Montflovin;30464,6
25399;Montfort;
25400;Montgesoye;18940,2
25401;Montivernage;
25402;Montjoie-le-Château;
25403;Montlebon;29994,5
25404;Montmahoux;
25405;Montperreux;32815,7
25406;Montrond-le-Château;21617,6
25408;Montussaint;
25410;Morre;21865,6
25411;Morteau;27218,5
25413;Mouthe;27557,5
25414;Le Moutherot;21531,0
25415;Mouthier-Haute-Pierre;19710,0
25416;Myon;19703,3
25417;Naisey-les-Granges;22040,0
25418;Nancray;22993,2
25419;Nans;
25420;Nans-sous-Sainte-Anne;18980,6
25421;Narbief;
25422;Neuchâtel-Urtière;23611,0
25424;Nods;20933,9
25425;Noël-Cerneux;33185,4
25426;Noirefontaine;21074,3
25427;Noironte;22091,4
25428;Nommay;22798,3
25429;Novillars;19434,8
25430;Ollans;
25431;Onans;21734,7
25432;Orchamps-Vennes;25276,7
25433;Orgeans-Blanchefontaine;
25434;Ornans;20774,7
25435;Orsans;20690,3
25436;Orve;
25437;Osse;20762,8
25438;Osselle;21753,3
25439;Ougney-Douvot;18895,3
25440;Ouhans;20925,7
25441;Ouvans;
25442;Oye-et-Pallet;29507,1
25443;Palantine;
25444;Palise;23451,3
25445;Paroy;21225,5
25446;Passavant;20986,5
25447;Passonfontaine;21485,3
25448;Pelousey;22956,7
25449;Péseux;20220,0
25450;Pessans;
25451;Petite-Chaux;27558,0
25452;Pierrefontaine-lès-Blamont;22702,4
25453;Pierrefontaine-les-Varans;19119,3
25454;Pirey;25135,6
25455;Placey;21784,8
25456;Plaimbois-du-Miroir;22580,0
25457;Plaimbois-Vennes;
25458;Les Plains-et-Grands-Essarts;22098,0
25459;La Planée;26236,5
25460;Pointvillers;20672,3
25461;Pompierre-sur-Doubs;19208,5
25462;Pontarlier;21994,5
25463;Pont-de-Roide-Vermondans;19496,7
25464;Les Pontets;21831,7
25465;Pont-les-Moulins;21380,0
25466;Pouilley-Français;22803,8
25467;Pouilley-les-Vignes;23964,0
25468;Pouligney-Lusans;21134,3
25469;Présentevillers;22061,3
25470;La Prétière;19805,3
25471;Provenchère;20560,4
25472;Puessans;
25473;Pugey;21493,8
25474;Le Puy;21416,1
25475;Quingey;19748,6
25476;Rahon;20000,5
25477;Rancenay;23310,5
25478;Randevillers;19477,0
25479;Rang;19236,7
25480;Rantechaux;22220,0
25481;Raynans;23349,2
25482;Recologne;21580,0
25483;Reculfoz;
25485;Rémondans-Vaivre;21683,8
25486;Remoray-Boujeons;25727,1
25487;Renédale;
25488;Rennes-sur-Loue;18328,3
25489;Reugney;18943,8
25490;Rigney;20072,7
25491;Rignosot;18776,1
25492;Rillans;
25493;La Rivière-Drugeon;23245,6
25494;Rochejean;28709,6
25495;Roche-lez-Beaupré;21271,2
25496;Roche-lès-Clerval;14069,8
25497;Roches-lès-Blamont;21803,0
25498;Rognon;
25499;Romain;18932,7
25500;Ronchaux;
25501;Rondefontaine;
25502;Roset-Fluans;21476,1
25503;Rosières-sur-Barbèche;18262,7
25504;Rosureux;
25505;Rougemont;18673,0
25506;Rougemontot;
25507;Rouhe;
25508;Roulans;21682,9
25509;Routelle;22746,1
25510;Ruffey-le-Château;22967,0
25511;Rurey;21971,9
25512;Le Russey;25518,8
25513;Sainte-Anne;
25514;Saint-Antoine;30175,4
25515;Sainte-Colombe;26279,3
25516;Saint-Georges-Armont;16157,3
25517;Saint-Gorgon-Main;22502,9
25518;Saint-Hilaire;19723,5
25519;Saint-Hippolyte;21088,0
25520;Saint-Juan;17973,3
25521;Saint-Julien-lès-Montbéliard;24507,1
25522;Saint-Julien-lès-Russey;23923,8
25523;Sainte-Marie;23296,7
25524;Saint-Maurice-Colombier;21321,7
25525;Saint-Point-Lac;29870,6
25526;Sainte-Suzanne;19101,3
25527;Saint-Vit;20717,8
25528;Samson;
25529;Sancey-le-Grand;18694,0
25530;Sancey-le-Long;20191,0
25531;Santoche;
25532;Saône;22568,0
25533;Saraz;
25534;Sarrageois;29895,8
25535;Saules;21450,7
25536;Sauvagney;22174,0
25537;Scey-Maisières;21169,6
25538;Séchin;18111,3
25539;Seloncourt;21185,4
25540;Semondans;23013,3
25541;Septfontaines;20620,8
25542;Serre-les-Sapins;24129,2
25544;Servin;19353,0
25545;Silley-Amancey;21649,6
25546;Silley-Bléfond;
25547;Sochaux;15703,3
25548;Solemont;18924,8
25549;Sombacour;22886,0
25550;La Sommette;19396,7
25551;Soulce-Cernay;23122,4
25552;Sourans;17673,3
25553;Soye;18489,0
25554;Surmont;18715,6
25555;Taillecourt;23469,8
25556;Tallans;
25557;Tallenay;28646,1
25558;Tarcenay;22356,7
25559;Thiébouhans;25694,0
25560;Thise;23658,7
25561;Thoraise;20591,8
25562;Thulay;25974,4
25563;Thurey-le-Mont;19968,6
25564;Torpes;21355,0
25565;Touillon-et-Loutelet;29562,7
25566;La Tour-de-Sçay;20999,3
25567;Tournans;19782,7
25569;Trépot;21216,1
25570;Tressandans;
25571;Trévillers;24731,0
25572;Trouvans;20098,1
25573;Urtière;
25574;Uzelle;18638,7
25575;Vaire-Arcier;23019,3
25576;Vaire-le-Petit;22455,8
25578;Valdahon;20614,3
25579;Val-de-Roulans;21095,7
25580;Valentigney;17491,3
25582;Valleroy;22214,0
25583;Valonne;19501,2
25584;Valoreille;22672,7
25585;Vanclans;18914,0
25586;Vandoncourt;22786,1
25587;Vauchamps;20250,0
25588;Vaucluse;
25589;Vauclusotte;
25590;Vaudrivillers;
25591;Vaufrey;17885,0
25592;Vaux-et-Chantegrue;27234,8
25593;Vaux-les-Prés;23981,4
25594;Velesmes-Essarts;22467,0
25595;Vellerot-lès-Belvoir;17113,0
25596;Vellerot-lès-Vercel;
25597;Vellevans;17598,1
25598;Venise;19350,0
25599;Vennans;21437,9
25600;Vennes;28471,0
25601;Vercel-Villedieu-le-Camp;20479,3
25602;Vergranne;19982,3
25604;Verne;19173,8
25605;Vernierfontaine;20487,0
25607;Vernois-lès-Belvoir;
25608;Le Vernoy;21331,3
25609;Verrières-de-Joux;25766,4
25610;Verrières-du-Grosbois;
25611;La Vèze;23205,8
25612;Vieilley;20914,0
25613;Viéthorey;
25614;Vieux-Charmont;20450,0
25615;Villars-lès-Blamont;23008,0
25616;Villars-Saint-Georges;22681,5
25617;Villars-sous-Dampjoux;20678,0
25618;Villars-sous-Écot;22054,0
25619;Les Villedieu;25415,4
25620;Ville-du-Pont;23294,0
25621;Villeneuve-d'Amont;18682,4
25622;Villers-Buzon;23539,0
25623;Villers-Chief;20601,4
25624;Villers-Grélot;18570,8
25625;Villers-la-Combe;
25626;Villers-Saint-Martin;21471,7
25627;Villers-sous-Chalamont;20733,2
25628;Villers-sous-Montrond;21365,2
25629;Voillans;21237,5
25630;Voires;
25631;Vorges-les-Pins;22321,3
25632;Voujeaucourt;21327,1
25633;Vuillafans;20057,3
25634;Vuillecin;26411,3
25635;Vyt-lès-Belvoir;21105,2
26001;Aix-en-Diois;20342,1
26002;Albon;20035,4
26003;Aleyrac;
26004;Alixan;21171,9
26005;Allan;22570,4
26006;Allex;21649,0
26007;Ambonil;20164,4
26008;Ancône;19370,7
26009;Andancette;18988,5
26010;Anneyron;20500,7
26011;Aouste-sur-Sye;19216,0
26012;Arnayon;
26013;Arpavon;
26014;Arthémonay;20756,5
26015;Aubenasson;
26016;Aubres;19067,3
26017;Aucelon;
26018;Aulan;
26019;Aurel;18166,0
26020;La Répara-Auriples;18676,2
26021;Autichamp;18921,6
26022;Ballons;
26023;Barbières;19882,7
26024;Barcelonne;24802,9
26025;Barnave;16270,2
26026;Barret-de-Lioure;
26027;Barsac;14461,3
26028;Bathernay;20406,7
26030;La Bâtie-des-Fonds;
26031;La Bâtie-Rolland;20246,2
26032;La Baume-Cornillane;24504,8
26033;La Baume-de-Transit;19550,4
26034;La Baume-d'Hostun;19386,0
26035;Beaufort-sur-Gervanne;19300,2
26036;Beaumont-en-Diois;
26037;Beaumont-lès-Valence;23000,0
26038;Beaumont-Monteux;21061,7
26039;Beauregard-Baret;19979,0
26040;Beaurières;
26041;Beausemblant;20785,0
26042;Beauvallon;22577,8
26043;Beauvoisin;19351,3
26045;La Bégude-de-Mazenc;19767,6
26046;Bellecombe-Tarendol;
26047;Bellegarde-en-Diois;
26048;Bénivay-Ollon;
26049;Bésayes;21375,2
26050;Bésignan;
26051;Bézaudun-sur-Bîne;
26052;Bonlieu-sur-Roubion;20661,7
26054;Bouchet;20203,8
26055;Boulc;13735,4
26056;Bourdeaux;16127,3
26057;Bourg-de-Péage;18610,0
26058;Bourg-lès-Valence;19647,3
26059;Bouvante;18758,6
26060;Bouvières;14112,7
26061;Bren;20086,7
26062;Brette;
26063;Buis-les-Baronnies;18068,9
26064;Chabeuil;21917,5
26065;Chabrillan;21199,5
26066;Le Chaffal;
26067;Chalancon;
26068;Le Chalon;20212,8
26069;Chamaloc;17376,7
26070;Chamaret;18970,9
26071;Chanos-Curson;22363,0
26072;Chantemerle-les-Blés;21257,3
26073;Chantemerle-lès-Grignan;21854,7
26074;La Chapelle-en-Vercors;20041,0
26075;La Charce;
26076;Charens;
26077;Charmes-sur-l'Herbasse;20851,3
26078;Charols;19227,6
26079;Charpey;21042,0
26080;Chastel-Arnaud;
26081;Châteaudouble;21365,8
26082;Châteauneuf-de-Bordette;
26083;Châteauneuf-de-Galaure;18623,0
26084;Châteauneuf-sur-Isère;20802,0
26085;Châteauneuf-du-Rhône;20439,0
26086;Châtillon-en-Diois;17689,0
26087;Châtillon-Saint-Jean;20315,1
26088;Chatuzange-le-Goubet;21483,3
26089;Chaudebonne;
26090;La Chaudière;
26091;Chauvac-Laux-Montaux;
26092;Chavannes;20491,5
26093;Clansayes;23852,4
26094;Claveyson;18822,0
26095;Cléon-d'Andran;19158,1
26096;Clérieux;19780,0
26097;Cliousclat;21465,3
26098;Cobonne;18328,0
26099;Colonzelle;19950,7
26100;Combovin;20596,2
26101;Comps;17836,9
26102;Condillac;20073,1
26103;Condorcet;16882,0
26104;Cornillac;
26105;Cornillon-sur-l'Oule;
26106;La Coucourde;18898,1
26107;Crépol;19238,0
26108;Crest;17794,0
26110;Crozes-Hermitage;23150,5
26111;Crupies;
26112;Curnier;16868,1
26113;Die;18777,6
26114;Dieulefit;19463,3
26115;Divajeu;20011,9
26116;Donzère;18756,1
26117;Échevis;
26118;Épinouze;19897,3
26119;Érôme;19939,5
26121;Espeluche;22038,0
26122;Espenel;18141,1
26123;Establet;
26124;Étoile-sur-Rhône;21365,5
26125;Eurre;21963,3
26126;Eygalayes;
26127;Eygaliers;13681,3
26128;Eygluy-Escoulin;
26129;Eymeux;20860,0
26130;Eyroles;
26131;Eyzahut;22005,3
26133;Fay-le-Clos;20515,3
26134;Félines-sur-Rimandoule;
26135;Ferrassières;16494,7
26136;Val-Maravel;
26137;Francillon-sur-Roubion;17194,6
26138;La Garde-Adhémar;23187,3
26139;Génissieux;24402,0
26140;Geyssans;20931,4
26141;Gigors-et-Lozeron;14983,3
26142;Glandage;
26143;Le Grand-Serre;17379,0
26144;Grane;20365,8
26145;Les Granges-Gontardes;22174,8
26146;Grignan;21325,5
26147;Gumiane;
26148;Hauterives;19261,4
26149;Hostun;20956,7
26150;Izon-la-Bruisse;
26152;Jonchères;
26153;Laborel;
26154;Lachau;15374,0
26155;Lapeyrouse-Mornay;18872,4
26156;Larnage;21926,7
26157;La Laupie;20538,7
26159;Laval-d'Aix;19278,3
26160;Laveyron;17973,9
26161;Lemps;
26162;Lens-Lestang;19099,7
26163;Léoncel;
26164;Lesches-en-Diois;
26165;Livron-sur-Drôme;19740,0
26166;Loriol-sur-Drôme;18837,3
26167;Luc-en-Diois;17836,0
26168;Lus-la-Croix-Haute;16961,7
26169;Malataverne;22328,7
26170;Malissard;23884,3
26171;Manas;19579,0
26172;Manthes;19120,0
26173;Marches;20779,3
26174;Margès;20370,0
26175;Marignac-en-Diois;17967,8
26176;Marsanne;21730,0
26177;Marsaz;21109,5
26178;Menglon;17280,0
26179;Mercurol;22788,7
26180;Mérindol-les-Oliviers;17501,9
26181;Mévouillon;14082,0
26182;Mirabel-aux-Baronnies;19430,0
26183;Mirabel-et-Blacons;20152,5
26184;Miribel;19140,0
26185;Mirmande;21856,0
26186;Miscon;
26187;Molières-Glandaz;20688,7
26188;Mollans-sur-Ouvèze;18286,0
26189;Montauban-sur-l'Ouvèze;
26190;Montaulieu;
26191;Montboucher-sur-Jabron;21960,7
26192;Montbrison-sur-Lez;19448,0
26193;Montbrun-les-Bains;16735,2
26194;Montchenu;18284,5
26195;Montclar-sur-Gervanne;18800,4
26196;Montéléger;24358,8
26197;Montélier;23973,3
26198;Montélimar;18782,2
26199;Montferrand-la-Fare;
26200;Montfroc;
26201;Montguers;
26202;Montjoux;18503,8
26203;Montjoyer;22046,2
26204;Montlaur-en-Diois;19749,5
26205;Montmaur-en-Diois;
26206;Montmeyran;22608,0
26207;Montmiral;17595,0
26208;Montoison;21538,0
26209;Montréal-les-Sources;
26210;Montrigaud;18629,5
26211;Montségur-sur-Lauzon;21272,7
26212;Montvendre;22211,0
26213;Moras-en-Valloire;19384,4
26214;Mornans;
26215;La Motte-Chalancon;15736,7
26216;La Motte-de-Galaure;18072,0
26217;La Motte-Fanjas;20783,8
26218;Mours-Saint-Eusèbe;22042,0
26219;Mureils;18650,0
26220;Nyons;18342,9
26221;Omblèze;
26222;Orcinas;
26223;Oriol-en-Royans;20150,7
26224;Ourches;21283,0
26225;Parnans;20611,9
26226;Le Pègue;19609,0
26227;Pelonne;
26228;Pennes-le-Sec;
26229;La Penne-sur-l'Ouvèze;
26231;Peyrins;21382,0
26232;Peyrus;22444,0
26233;Piégon;16099,3
26234;Piégros-la-Clastre;19881,4
26235;Pierrelatte;18468,9
26236;Pierrelongue;16818,6
26238;Les Pilles;14314,7
26239;Plaisians;15712,7
26240;Plan-de-Baix;19103,7
26241;Le Poët-Célard;17448,0
26242;Le Poët-en-Percip;
26243;Le Poët-Laval;20293,5
26244;Le Poët-Sigillat;14578,7
26245;Pommerol;
26246;Ponet-et-Saint-Auban;20357,3
26247;Ponsas;20774,0
26248;Pontaix;17550,0
26249;Pont-de-Barret;17669,0
26250;Pont-de-l'Isère;20138,5
26251;Portes-en-Valdaine;20683,0
26252;Portes-lès-Valence;18929,1
26253;Poyols;
26254;Pradelle;
26255;Les Prés;
26256;Propiac;18442,0
26257;Puygiron;20369,5
26258;Puy-Saint-Martin;19530,0
26259;Ratières;20271,7
26261;Réauville;20085,7
26262;Recoubeau-Jansac;18330,0
26263;Reilhanette;16104,0
26264;Rémuzat;17841,6
26266;Rimon-et-Savel;
26267;Rioms;
26268;Rochebaudin;19300,5
26269;Rochebrune;
26270;Rochechinard;21020,4
26271;La Roche-de-Glun;22073,3
26272;Rochefort-en-Valdaine;22629,4
26273;Rochefort-Samson;20986,7
26275;Rochegude;22041,9
26276;Roche-Saint-Secret-Béconne;18467,5
26277;La Roche-sur-Grane;20249,0
26278;La Roche-sur-le-Buis;17120,0
26279;La Rochette-du-Buis;
26281;Romans-sur-Isère;17660,0
26282;Romeyer;19545,1
26283;Rottier;
26284;Roussas;23689,6
26285;Rousset-les-Vignes;21293,3
26286;Roussieux;
26287;Roynac;21769,9
26288;Sahune;17674,0
26289;Saillans;18142,9
26290;Saint-Agnan-en-Vercors;16373,1
26291;Saint-Andéol;
26292;Saint-Auban-sur-l'Ouvèze;20405,7
26293;Saint-Avit;18626,0
26294;Saint-Bardoux;20616,0
26295;Saint-Barthélemy-de-Vals;20265,3
26296;Saint-Benoit-en-Diois;
26297;Saint-Bonnet-de-Valclérieux;18210,6
26298;Saint-Christophe-et-le-Laris;17679,7
26299;Sainte-Croix;15623,0
26300;Saint-Dizier-en-Diois;
26301;Saint-Donat-sur-l'Herbasse;20062,7
26302;Sainte-Eulalie-en-Royans;19293,9
26303;Sainte-Euphémie-sur-Ouvèze;
26304;Saint-Ferréol-Trente-Pas;16803,5
26305;Saint-Gervais-sur-Roubion;19738,1
26306;Sainte-Jalle;15028,0
26307;Saint-Jean-en-Royans;19082,0
26308;Saint-Julien-en-Quint;15176,7
26309;Saint-Julien-en-Vercors;17442,7
26310;Saint-Laurent-d'Onay;16944,7
26311;Saint-Laurent-en-Royans;19680,5
26312;Saint-Marcel-lès-Sauzet;21431,0
26313;Saint-Marcel-lès-Valence;21219,0
26314;Saint-Martin-d'Août;19089,0
26315;Saint-Martin-en-Vercors;16095,0
26316;Saint-Martin-le-Colonel;20030,0
26317;Saint-Maurice-sur-Eygues;17646,0
26318;Saint-May;
26319;Saint-Michel-sur-Savasse;19958,7
26320;Saint-Nazaire-en-Royans;18293,0
26321;Saint-Nazaire-le-Désert;15110,7
26322;Saint-Pantaléon-les-Vignes;20546,0
26323;Saint-Paul-lès-Romans;20365,2
26324;Saint-Paul-Trois-Châteaux;21722,5
26325;Saint-Rambert-d'Albon;17205,2
26326;Saint-Restitut;25714,0
26327;Saint-Roman;18622,3
26328;Saint-Sauveur-en-Diois;
26329;Saint-Sauveur-Gouvernet;15942,2
26330;Saint-Sorlin-en-Valloire;19611,4
26331;Saint-Thomas-en-Royans;18814,0
26332;Saint-Uze;18829,0
26333;Saint-Vallier;16995,3
26334;Salettes;19176,7
26335;Salles-sous-Bois;20746,0
26336;Saou;18226,2
26337;Saulce-sur-Rhône;18865,5
26338;Sauzet;22063,0
26339;Savasse;23268,0
26340;Séderon;15596,0
26341;Serves-sur-Rhône;19669,3
26342;Solérieux;24123,9
26343;Souspierre;18020,0
26344;Soyans;20359,3
26345;Suze-la-Rousse;21339,3
26346;Suze;22178,7
26347;Tain-l'Hermitage;19378,9
26348;Taulignan;18259,5
26349;Tersanne;20080,6
26350;Teyssières;
26351;Les Tonils;
26352;La Touche;20342,4
26353;Les Tourrettes;19319,0
26354;Treschenu-Creyers;18823,3
26355;Triors;21085,0
26356;Truinas;14042,2
26357;Tulette;18585,0
26358;Upie;22478,3
26359;Vachères-en-Quint;
26360;Valaurie;22441,5
26361;Valdrôme;13513,8
26362;Valence;18206,5
26363;Valouse;
26364;Vassieux-en-Vercors;16990,0
26365;Vaunaveys-la-Rochette;21641,7
26366;Veaunes;22684,8
26367;Venterol;19074,5
26368;Vercheny;17412,9
26369;Verclause;
26370;Vercoiran;16520,0
26371;Véronne;
26372;Vers-sur-Méouge;
26373;Vesc;17444,7
26374;Villebois-les-Pins;
26375;Villefranche-le-Château;
26376;Villeperdrix;15783,3
26377;Vinsobres;20645,6
26378;Volvent;
26379;Granges-les-Beaumont;20154,0
26380;Gervans;20525,6
26381;Jaillans;21059,0
26382;Saint-Vincent-la-Commanderie;21275,8
27001;Aclou;18495,7
27002;Acon;22493,7
27003;Acquigny;23013,5
27004;Aigleville;24297,8
27005;Ailly;23530,7
27006;Aizier;23648,9
27007;Ajou;19960,0
27008;Alizay;20549,5
