areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumPeopleVaccinatedThirdInjectionByVaccinationDate,newPeopleVaccinatedThirdInjectionByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage
E92000001,England,nation,2022-01-25,60_64,3507223.0,3143211.0,160.0,3191590.0,130.0,3143211.0,160.0,2865405.0,1271.0,91.0,89.6,81.7,89.6
E92000001,England,nation,2022-01-25,65_69,2916416.0,2670655.0,79.0,2703203.0,72.0,2670655.0,79.0,2517393.0,790.0,92.7,91.6,86.3,91.6
E92000001,England,nation,2022-01-25,70_74,2852692.0,2679101.0,49.0,2702883.0,45.0,2679101.0,49.0,2575198.0,533.0,94.7,93.9,90.3,93.9
E92000001,England,nation,2022-01-25,75_79,2142723.0,2037926.0,30.0,2053353.0,22.0,2037926.0,30.0,1969321.0,384.0,95.8,95.1,91.9,95.1
E92000001,England,nation,2022-01-25,80_84,1420966.0,1353545.0,28.0,1363121.0,20.0,1353545.0,28.0,1298760.0,287.0,95.9,95.3,91.4,95.3
E92000001,England,nation,2022-01-25,85_89,867376.0,826050.0,14.0,831953.0,13.0,826050.0,14.0,787197.0,253.0,95.9,95.2,90.8,95.2
E92000001,England,nation,2022-01-25,90+,477852.0,447084.0,10.0,450681.0,7.0,447084.0,10.0,422032.0,168.0,94.3,93.6,88.3,93.6
E92000001,England,nation,2022-01-24,12_15,2886567.0,373863.0,13061.0,1532030.0,2911.0,373863.0,13061.0,1487.0,46.0,53.1,13.0,0.1,13.0
E92000001,England,nation,2022-01-24,16_17,1375012.0,635577.0,1890.0,911018.0,737.0,635577.0,1890.0,70768.0,1270.0,66.3,46.2,5.1,46.2
E92000001,England,nation,2022-01-24,18_24,5399576.0,3370966.0,2171.0,3814753.0,2205.0,3370966.0,2171.0,1695664.0,8452.0,70.6,62.4,31.4,62.4
E92000001,England,nation,2022-01-24,25_29,4549150.0,2803262.0,1417.0,3083310.0,1315.0,2803262.0,1417.0,1539925.0,6801.0,67.8,61.6,33.9,61.6
E92000001,England,nation,2022-01-24,30_34,4847742.0,3121858.0,1252.0,3371889.0,986.0,3121858.0,1252.0,1895971.0,5567.0,69.6,64.4,39.1,64.4
E92000001,England,nation,2022-01-24,35_39,4597615.0,3165785.0,868.0,3355112.0,695.0,3165785.0,868.0,2115357.0,4670.0,73.0,68.9,46.0,68.9
E92000001,England,nation,2022-01-24,40_44,4216641.0,3137855.0,534.0,3277161.0,389.0,3137855.0,534.0,2305599.0,3727.0,77.7,74.4,54.7,74.4
E92000001,England,nation,2022-01-24,45_49,3999364.0,3204810.0,396.0,3308785.0,322.0,3204810.0,396.0,2535650.0,3321.0,82.7,80.1,63.4,80.1
E92000001,England,nation,2022-01-24,50_54,4249477.0,3612908.0,295.0,3698405.0,206.0,3612908.0,295.0,3072084.0,2441.0,87.0,85.0,72.3,85.0
E92000001,England,nation,2022-01-24,55_59,4121523.0,3613544.0,209.0,3681568.0,179.0,3613544.0,209.0,3186955.0,1886.0,89.3,87.7,77.3,87.7
E92000001,England,nation,2022-01-24,60_64,3507223.0,3143051.0,125.0,3191460.0,127.0,3143051.0,125.0,2864134.0,1195.0,91.0,89.6,81.7,89.6
E92000001,England,nation,2022-01-24,65_69,2916416.0,2670576.0,57.0,2703131.0,55.0,2670576.0,57.0,2516603.0,658.0,92.7,91.6,86.3,91.6
E92000001,England,nation,2022-01-24,70_74,2852692.0,2679052.0,30.0,2702838.0,28.0,2679052.0,30.0,2574665.0,380.0,94.7,93.9,90.3,93.9
E92000001,England,nation,2022-01-24,75_79,2142723.0,2037896.0,30.0,2053331.0,20.0,2037896.0,30.0,1968937.0,254.0,95.8,95.1,91.9,95.1
E92000001,England,nation,2022-01-24,80_84,1420966.0,1353517.0,18.0,1363101.0,11.0,1353517.0,18.0,1298473.0,163.0,95.9,95.3,91.4,95.3
E92000001,England,nation,2022-01-24,85_89,867376.0,826036.0,10.0,831940.0,5.0,826036.0,10.0,786944.0,155.0,95.9,95.2,90.7,95.2
E92000001,England,nation,2022-01-24,90+,477852.0,447074.0,8.0,450674.0,8.0,447074.0,8.0,421864.0,81.0,94.3,93.6,88.3,93.6
E92000001,England,nation,2022-01-23,12_15,2886567.0,360802.0,15835.0,1529119.0,3850.0,360802.0,15835.0,1441.0,74.0,53.0,12.5,0.0,12.5
E92000001,England,nation,2022-01-23,16_17,1375012.0,633687.0,2296.0,910281.0,717.0,633687.0,2296.0,69498.0,1874.0,66.2,46.1,5.1,46.1
E92000001,England,nation,2022-01-23,18_24,5399576.0,3368795.0,1549.0,3812548.0,1554.0,3368795.0,1549.0,1687212.0,6366.0,70.6,62.4,31.2,62.4
E92000001,England,nation,2022-01-23,25_29,4549150.0,2801845.0,1012.0,3081995.0,823.0,2801845.0,1012.0,1533124.0,4832.0,67.7,61.6,33.7,61.6
E92000001,England,nation,2022-01-23,30_34,4847742.0,3120606.0,977.0,3370903.0,666.0,3120606.0,977.0,1890404.0,4240.0,69.5,64.4,39.0,64.4
E92000001,England,nation,2022-01-23,35_39,4597615.0,3164917.0,638.0,3354417.0,417.0,3164917.0,638.0,2110687.0,3682.0,73.0,68.8,45.9,68.8
E92000001,England,nation,2022-01-23,40_44,4216641.0,3137321.0,375.0,3276772.0,232.0,3137321.0,375.0,2301872.0,2996.0,77.7,74.4,54.6,74.4
E92000001,England,nation,2022-01-23,45_49,3999364.0,3204414.0,285.0,3308463.0,194.0,3204414.0,285.0,2532329.0,2728.0,82.7,80.1,63.3,80.1
E92000001,England,nation,2022-01-23,50_54,4249477.0,3612613.0,181.0,3698199.0,167.0,3612613.0,181.0,3069643.0,2028.0,87.0,85.0,72.2,85.0
E92000001,England,nation,2022-01-23,55_59,4121523.0,3613335.0,120.0,3681389.0,87.0,3613335.0,120.0,3185069.0,1417.0,89.3,87.7,77.3,87.7
E92000001,England,nation,2022-01-23,60_64,3507223.0,3142926.0,76.0,3191333.0,65.0,3142926.0,76.0,2862939.0,800.0,91.0,89.6,81.6,89.6
E92000001,England,nation,2022-01-23,65_69,2916416.0,2670519.0,36.0,2703076.0,30.0,2670519.0,36.0,2515945.0,373.0,92.7,91.6,86.3,91.6
E92000001,England,nation,2022-01-23,70_74,2852692.0,2679022.0,18.0,2702810.0,12.0,2679022.0,18.0,2574285.0,184.0,94.7,93.9,90.2,93.9
E92000001,England,nation,2022-01-23,75_79,2142723.0,2037866.0,12.0,2053311.0,14.0,2037866.0,12.0,1968683.0,118.0,95.8,95.1,91.9,95.1
E92000001,England,nation,2022-01-23,80_84,1420966.0,1353499.0,6.0,1363090.0,5.0,1353499.0,6.0,1298310.0,73.0,95.9,95.3,91.4,95.3
E92000001,England,nation,2022-01-23,85_89,867376.0,826026.0,5.0,831935.0,2.0,826026.0,5.0,786789.0,65.0,95.9,95.2,90.7,95.2
E92000001,England,nation,2022-01-23,90+,477852.0,447066.0,1.0,450666.0,1.0,447066.0,1.0,421783.0,45.0,94.3,93.6,88.3,93.6
E92000001,England,nation,2022-01-22,12_15,2886567.0,344967.0,23888.0,1525269.0,6660.0,344967.0,23888.0,1367.0,148.0,52.8,12.0,0.0,12.0
E92000001,England,nation,2022-01-22,16_17,1375012.0,631391.0,4209.0,909564.0,1335.0,631391.0,4209.0,67624.0,3148.0,66.1,45.9,4.9,45.9
E92000001,England,nation,2022-01-22,18_24,5399576.0,3367246.0,2831.0,3810994.0,2576.0,3367246.0,2831.0,1680846.0,11400.0,70.6,62.4,31.1,62.4
E92000001,England,nation,2022-01-22,25_29,4549150.0,2800833.0,1976.0,3081172.0,1639.0,2800833.0,1976.0,1528292.0,9082.0,67.7,61.6,33.6,61.6
E92000001,England,nation,2022-01-22,30_34,4847742.0,3119629.0,1638.0,3370237.0,1318.0,3119629.0,1638.0,1886164.0,8129.0,69.5,64.4,38.9,64.4
E92000001,England,nation,2022-01-22,35_39,4597615.0,3164279.0,1226.0,3354000.0,900.0,3164279.0,1226.0,2107005.0,7357.0,73.0,68.8,45.8,68.8
E92000001,England,nation,2022-01-22,40_44,4216641.0,3136946.0,806.0,3276540.0,604.0,3136946.0,806.0,2298876.0,6097.0,77.7,74.4,54.5,74.4
E92000001,England,nation,2022-01-22,45_49,3999364.0,3204129.0,581.0,3308269.0,413.0,3204129.0,581.0,2529601.0,5338.0,82.7,80.1,63.3,80.1
E92000001,England,nation,2022-01-22,50_54,4249477.0,3612432.0,412.0,3698032.0,315.0,3612432.0,412.0,3067615.0,3844.0,87.0,85.0,72.2,85.0
E92000001,England,nation,2022-01-22,55_59,4121523.0,3613215.0,263.0,3681302.0,234.0,3613215.0,263.0,3183652.0,2904.0,89.3,87.7,77.2,87.7
E92000001,England,nation,2022-01-22,60_64,3507223.0,3142850.0,168.0,3191268.0,135.0,3142850.0,168.0,2862139.0,1694.0,91.0,89.6,81.6,89.6
E92000001,England,nation,2022-01-22,65_69,2916416.0,2670483.0,84.0,2703046.0,88.0,2670483.0,84.0,2515572.0,792.0,92.7,91.6,86.3,91.6
E92000001,England,nation,2022-01-22,70_74,2852692.0,2679004.0,50.0,2702798.0,49.0,2679004.0,50.0,2574101.0,445.0,94.7,93.9,90.2,93.9
E92000001,England,nation,2022-01-22,75_79,2142723.0,2037854.0,39.0,2053297.0,28.0,2037854.0,39.0,1968565.0,292.0,95.8,95.1,91.9,95.1
E92000001,England,nation,2022-01-22,80_84,1420966.0,1353493.0,17.0,1363085.0,12.0,1353493.0,17.0,1298237.0,168.0,95.9,95.3,91.4,95.3
E92000001,England,nation,2022-01-22,85_89,867376.0,826021.0,17.0,831933.0,3.0,826021.0,17.0,786724.0,114.0,95.9,95.2,90.7,95.2
E92000001,England,nation,2022-01-22,90+,477852.0,447065.0,1.0,450665.0,4.0,447065.0,1.0,421738.0,70.0,94.3,93.6,88.3,93.6
E92000001,England,nation,2022-01-21,12_15,2886567.0,321079.0,16001.0,1518609.0,4279.0,321079.0,16001.0,1219.0,91.0,52.6,11.1,0.0,11.1
E92000001,England,nation,2022-01-21,16_17,1375012.0,627182.0,2775.0,908229.0,1031.0,627182.0,2775.0,64476.0,1916.0,66.1,45.6,4.7,45.6
E92000001,England,nation,2022-01-21,18_24,5399576.0,3364415.0,2654.0,3808418.0,2894.0,3364415.0,2654.0,1669446.0,10666.0,70.5,62.3,30.9,62.3
E92000001,England,nation,2022-01-21,25_29,4549150.0,2798857.0,1779.0,3079533.0,1600.0,2798857.0,1779.0,1519210.0,8433.0,67.7,61.5,33.4,61.5
E92000001,England,nation,2022-01-21,30_34,4847742.0,3117991.0,1540.0,3368919.0,1264.0,3117991.0,1540.0,1878035.0,7405.0,69.5,64.3,38.7,64.3
E92000001,England,nation,2022-01-21,35_39,4597615.0,3163053.0,1089.0,3353100.0,905.0,3163053.0,1089.0,2099648.0,6674.0,72.9,68.8,45.7,68.8
E92000001,England,nation,2022-01-21,40_44,4216641.0,3136140.0,767.0,3275936.0,600.0,3136140.0,767.0,2292779.0,5213.0,77.7,74.4,54.4,74.4
E92000001,England,nation,2022-01-21,45_49,3999364.0,3203548.0,540.0,3307856.0,444.0,3203548.0,540.0,2524263.0,4332.0,82.7,80.1,63.1,80.1
E92000001,England,nation,2022-01-21,50_54,4249477.0,3612020.0,397.0,3697717.0,327.0,3612020.0,397.0,3063771.0,2867.0,87.0,85.0,72.1,85.0
E92000001,England,nation,2022-01-21,55_59,4121523.0,3612952.0,272.0,3681068.0,232.0,3612952.0,272.0,3180748.0,2218.0,89.3,87.7,77.2,87.7
E92000001,England,nation,2022-01-21,60_64,3507223.0,3142682.0,174.0,3191133.0,154.0,3142682.0,174.0,2860445.0,1334.0,91.0,89.6,81.6,89.6
E92000001,England,nation,2022-01-21,65_69,2916416.0,2670399.0,98.0,2702958.0,73.0,2670399.0,98.0,2514780.0,657.0,92.7,91.6,86.2,91.6
E92000001,England,nation,2022-01-21,70_74,2852692.0,2678954.0,47.0,2702749.0,42.0,2678954.0,47.0,2573656.0,499.0,94.7,93.9,90.2,93.9
E92000001,England,nation,2022-01-21,75_79,2142723.0,2037815.0,23.0,2053269.0,30.0,2037815.0,23.0,1968273.0,353.0,95.8,95.1,91.9,95.1
E92000001,England,nation,2022-01-21,80_84,1420966.0,1353476.0,22.0,1363073.0,21.0,1353476.0,22.0,1298069.0,218.0,95.9,95.3,91.4,95.3
E92000001,England,nation,2022-01-21,85_89,867376.0,826004.0,11.0,831930.0,9.0,826004.0,11.0,786610.0,208.0,95.9,95.2,90.7,95.2
E92000001,England,nation,2022-01-21,90+,477852.0,447064.0,12.0,450661.0,12.0,447064.0,12.0,421668.0,153.0,94.3,93.6,88.2,93.6
E92000001,England,nation,2022-01-20,12_15,2886567.0,305078.0,13905.0,1514330.0,4192.0,305078.0,13905.0,1128.0,87.0,52.5,10.6,0.0,10.6
E92000001,England,nation,2022-01-20,16_17,1375012.0,624407.0,2406.0,907198.0,973.0,624407.0,2406.0,62560.0,1632.0,66.0,45.4,4.5,45.4
E92000001,England,nation,2022-01-20,18_24,5399576.0,3361761.0,2971.0,3805524.0,2810.0,3361761.0,2971.0,1658780.0,8891.0,70.5,62.3,30.7,62.3
E92000001,England,nation,2022-01-20,25_29,4549150.0,2797078.0,1853.0,3077933.0,1637.0,2797078.0,1853.0,1510777.0,6978.0,67.7,61.5,33.2,61.5
E92000001,England,nation,2022-01-20,30_34,4847742.0,3116451.0,1604.0,3367655.0,1284.0,3116451.0,1604.0,1870630.0,6454.0,69.5,64.3,38.6,64.3
E92000001,England,nation,2022-01-20,35_39,4597615.0,3161964.0,1126.0,3352195.0,906.0,3161964.0,1126.0,2092974.0,5825.0,72.9,68.8,45.5,68.8
E92000001,England,nation,2022-01-20,40_44,4216641.0,3135373.0,767.0,3275336.0,596.0,3135373.0,767.0,2287566.0,4563.0,77.7,74.4,54.3,74.4
E92000001,England,nation,2022-01-20,45_49,3999364.0,3203008.0,550.0,3307412.0,443.0,3203008.0,550.0,2519931.0,3861.0,82.7,80.1,63.0,80.1
E92000001,England,nation,2022-01-20,50_54,4249477.0,3611623.0,440.0,3697390.0,286.0,3611623.0,440.0,3060904.0,2847.0,87.0,85.0,72.0,85.0
E92000001,England,nation,2022-01-20,55_59,4121523.0,3612680.0,261.0,3680836.0,248.0,3612680.0,261.0,3178530.0,2087.0,89.3,87.7,77.1,87.7
E92000001,England,nation,2022-01-20,60_64,3507223.0,3142508.0,179.0,3190979.0,163.0,3142508.0,179.0,2859111.0,1356.0,91.0,89.6,81.5,89.6
E92000001,England,nation,2022-01-20,65_69,2916416.0,2670301.0,102.0,2702885.0,86.0,2670301.0,102.0,2514123.0,770.0,92.7,91.6,86.2,91.6
E92000001,England,nation,2022-01-20,70_74,2852692.0,2678907.0,58.0,2702707.0,53.0,2678907.0,58.0,2573157.0,536.0,94.7,93.9,90.2,93.9
E92000001,England,nation,2022-01-20,75_79,2142723.0,2037792.0,39.0,2053239.0,22.0,2037792.0,39.0,1967920.0,401.0,95.8,95.1,91.8,95.1
E92000001,England,nation,2022-01-20,80_84,1420966.0,1353454.0,22.0,1363052.0,26.0,1353454.0,22.0,1297851.0,278.0,95.9,95.2,91.3,95.2
E92000001,England,nation,2022-01-20,85_89,867376.0,825993.0,19.0,831921.0,13.0,825993.0,19.0,786402.0,246.0,95.9,95.2,90.7,95.2
E92000001,England,nation,2022-01-20,90+,477852.0,447052.0,13.0,450649.0,9.0,447052.0,13.0,421515.0,209.0,94.3,93.6,88.2,93.6
E92000001,England,nation,2022-01-19,12_15,2886567.0,291173.0,12778.0,1510138.0,3603.0,291173.0,12778.0,1041.0,57.0,52.3,10.1,0.0,10.1
E92000001,England,nation,2022-01-19,16_17,1375012.0,622001.0,2422.0,906225.0,1109.0,622001.0,2422.0,60928.0,1835.0,65.9,45.2,4.4,45.2
E92000001,England,nation,2022-01-19,18_24,5399576.0,3358790.0,2737.0,3802714.0,2868.0,3358790.0,2737.0,1649889.0,9176.0,70.4,62.2,30.6,62.2
E92000001,England,nation,2022-01-19,25_29,4549150.0,2795225.0,1665.0,3076296.0,1673.0,2795225.0,1665.0,1503799.0,6748.0,67.6,61.4,33.1,61.4
E92000001,England,nation,2022-01-19,30_34,4847742.0,3114847.0,1591.0,3366371.0,1338.0,3114847.0,1591.0,1864176.0,6717.0,69.4,64.3,38.5,64.3
E92000001,England,nation,2022-01-19,35_39,4597615.0,3160838.0,1127.0,3351289.0,952.0,3160838.0,1127.0,2087149.0,6127.0,72.9,68.7,45.4,68.7
E92000001,England,nation,2022-01-19,40_44,4216641.0,3134606.0,792.0,3274740.0,659.0,3134606.0,792.0,2283003.0,4950.0,77.7,74.3,54.1,74.3
E92000001,England,nation,2022-01-19,45_49,3999364.0,3202458.0,548.0,3306969.0,430.0,3202458.0,548.0,2516070.0,4115.0,82.7,80.1,62.9,80.1
E92000001,England,nation,2022-01-19,50_54,4249477.0,3611183.0,369.0,3697104.0,349.0,3611183.0,369.0,3058057.0,2835.0,87.0,85.0,72.0,85.0
E92000001,England,nation,2022-01-19,55_59,4121523.0,3612419.0,257.0,3680588.0,234.0,3612419.0,257.0,3176443.0,2184.0,89.3,87.6,77.1,87.6
E92000001,England,nation,2022-01-19,60_64,3507223.0,3142329.0,166.0,3190816.0,171.0,3142329.0,166.0,2857755.0,1465.0,91.0,89.6,81.5,89.6
E92000001,England,nation,2022-01-19,65_69,2916416.0,2670199.0,92.0,2702799.0,99.0,2670199.0,92.0,2513353.0,836.0,92.7,91.6,86.2,91.6
E92000001,England,nation,2022-01-19,70_74,2852692.0,2678849.0,66.0,2702654.0,51.0,2678849.0,66.0,2572621.0,572.0,94.7,93.9,90.2,93.9
E92000001,England,nation,2022-01-19,75_79,2142723.0,2037753.0,35.0,2053217.0,31.0,2037753.0,35.0,1967519.0,374.0,95.8,95.1,91.8,95.1
E92000001,England,nation,2022-01-19,80_84,1420966.0,1353432.0,20.0,1363026.0,26.0,1353432.0,20.0,1297573.0,305.0,95.9,95.2,91.3,95.2
E92000001,England,nation,2022-01-19,85_89,867376.0,825974.0,29.0,831908.0,13.0,825974.0,29.0,786156.0,258.0,95.9,95.2,90.6,95.2
E92000001,England,nation,2022-01-19,90+,477852.0,447039.0,17.0,450640.0,9.0,447039.0,17.0,421306.0,160.0,94.3,93.6,88.2,93.6
E92000001,England,nation,2022-01-18,12_15,2886567.0,278395.0,12180.0,1506535.0,3548.0,278395.0,12180.0,984.0,53.0,52.2,9.6,0.0,9.6
E92000001,England,nation,2022-01-18,16_17,1375012.0,619579.0,2155.0,905116.0,1100.0,619579.0,2155.0,59093.0,1518.0,65.8,45.1,4.3,45.1
E92000001,England,nation,2022-01-18,18_24,5399576.0,3356053.0,2627.0,3799846.0,3064.0,3356053.0,2627.0,1640713.0,9657.0,70.4,62.2,30.4,62.2
E92000001,England,nation,2022-01-18,25_29,4549150.0,2793560.0,1739.0,3074623.0,1761.0,2793560.0,1739.0,1497051.0,7400.0,67.6,61.4,32.9,61.4
E92000001,England,nation,2022-01-18,30_34,4847742.0,3113256.0,1580.0,3365033.0,1516.0,3113256.0,1580.0,1857459.0,7065.0,69.4,64.2,38.3,64.2
E92000001,England,nation,2022-01-18,35_39,4597615.0,3159711.0,1065.0,3350337.0,998.0,3159711.0,1065.0,2081022.0,6393.0,72.9,68.7,45.3,68.7
E92000001,England,nation,2022-01-18,40_44,4216641.0,3133814.0,668.0,3274081.0,633.0,3133814.0,668.0,2278053.0,5245.0,77.6,74.3,54.0,74.3
E92000001,England,nation,2022-01-18,45_49,3999364.0,3201910.0,475.0,3306539.0,454.0,3201910.0,475.0,2511955.0,4389.0,82.7,80.1,62.8,80.1
E92000001,England,nation,2022-01-18,50_54,4249477.0,3610814.0,316.0,3696755.0,350.0,3610814.0,316.0,3055222.0,2998.0,87.0,85.0,71.9,85.0
E92000001,England,nation,2022-01-18,55_59,4121523.0,3612162.0,296.0,3680354.0,232.0,3612162.0,296.0,3174259.0,2464.0,89.3,87.6,77.0,87.6
E92000001,England,nation,2022-01-18,60_64,3507223.0,3142163.0,177.0,3190645.0,154.0,3142163.0,177.0,2856290.0,1647.0,91.0,89.6,81.4,89.6
E92000001,England,nation,2022-01-18,65_69,2916416.0,2670107.0,83.0,2702700.0,106.0,2670107.0,83.0,2512517.0,948.0,92.7,91.6,86.2,91.6
E92000001,England,nation,2022-01-18,70_74,2852692.0,2678783.0,54.0,2702603.0,55.0,2678783.0,54.0,2572049.0,631.0,94.7,93.9,90.2,93.9
E92000001,England,nation,2022-01-18,75_79,2142723.0,2037718.0,42.0,2053186.0,39.0,2037718.0,42.0,1967145.0,450.0,95.8,95.1,91.8,95.1
E92000001,England,nation,2022-01-18,80_84,1420966.0,1353412.0,22.0,1363000.0,20.0,1353412.0,22.0,1297268.0,358.0,95.9,95.2,91.3,95.2
E92000001,England,nation,2022-01-18,85_89,867376.0,825945.0,20.0,831895.0,17.0,825945.0,20.0,785898.0,282.0,95.9,95.2,90.6,95.2
E92000001,England,nation,2022-01-18,90+,477852.0,447022.0,14.0,450631.0,6.0,447022.0,14.0,421146.0,232.0,94.3,93.5,88.1,93.5
E92000001,England,nation,2022-01-17,12_15,2886567.0,266215.0,10140.0,1502987.0,3268.0,266215.0,10140.0,931.0,24.0,52.1,9.2,0.0,9.2
E92000001,England,nation,2022-01-17,16_17,1375012.0,617424.0,2236.0,904016.0,1012.0,617424.0,2236.0,57575.0,1236.0,65.7,44.9,4.2,44.9
E92000001,England,nation,2022-01-17,18_24,5399576.0,3353426.0,2351.0,3796782.0,2438.0,3353426.0,2351.0,1631056.0,9363.0,70.3,62.1,30.2,62.1
E92000001,England,nation,2022-01-17,25_29,4549150.0,2791821.0,1729.0,3072862.0,1695.0,2791821.0,1729.0,1489651.0,7840.0,67.5,61.4,32.7,61.4
E92000001,England,nation,2022-01-17,30_34,4847742.0,3111676.0,1436.0,3363517.0,1349.0,3111676.0,1436.0,1850394.0,7275.0,69.4,64.2,38.2,64.2
E92000001,England,nation,2022-01-17,35_39,4597615.0,3158646.0,1072.0,3349339.0,883.0,3158646.0,1072.0,2074629.0,6612.0,72.8,68.7,45.1,68.7
E92000001,England,nation,2022-01-17,40_44,4216641.0,3133146.0,733.0,3273448.0,570.0,3133146.0,733.0,2272808.0,5151.0,77.6,74.3,53.9,74.3
E92000001,England,nation,2022-01-17,45_49,3999364.0,3201435.0,488.0,3306085.0,408.0,3201435.0,488.0,2507566.0,4282.0,82.7,80.0,62.7,80.0
E92000001,England,nation,2022-01-17,50_54,4249477.0,3610498.0,380.0,3696405.0,315.0,3610498.0,380.0,3052224.0,2790.0,87.0,85.0,71.8,85.0
E92000001,England,nation,2022-01-17,55_59,4121523.0,3611866.0,238.0,3680122.0,232.0,3611866.0,238.0,3171795.0,2306.0,89.3,87.6,77.0,87.6
E92000001,England,nation,2022-01-17,60_64,3507223.0,3141986.0,144.0,3190491.0,145.0,3141986.0,144.0,2854643.0,1418.0,91.0,89.6,81.4,89.6
E92000001,England,nation,2022-01-17,65_69,2916416.0,2670024.0,72.0,2702594.0,90.0,2670024.0,72.0,2511569.0,737.0,92.7,91.6,86.1,91.6
E92000001,England,nation,2022-01-17,70_74,2852692.0,2678729.0,46.0,2702548.0,44.0,2678729.0,46.0,2571418.0,501.0,94.7,93.9,90.1,93.9
E92000001,England,nation,2022-01-17,75_79,2142723.0,2037676.0,35.0,2053147.0,20.0,2037676.0,35.0,1966695.0,389.0,95.8,95.1,91.8,95.1
E92000001,England,nation,2022-01-17,80_84,1420966.0,1353390.0,17.0,1362980.0,16.0,1353390.0,17.0,1296910.0,268.0,95.9,95.2,91.3,95.2
E92000001,England,nation,2022-01-17,85_89,867376.0,825925.0,8.0,831878.0,14.0,825925.0,8.0,785616.0,197.0,95.9,95.2,90.6,95.2
E92000001,England,nation,2022-01-17,90+,477852.0,447008.0,19.0,450625.0,6.0,447008.0,19.0,420914.0,153.0,94.3,93.5,88.1,93.5
E92000001,England,nation,2022-01-16,12_15,2886567.0,256075.0,13738.0,1499719.0,5972.0,256075.0,13738.0,907.0,30.0,52.0,8.9,0.0,8.9
E92000001,England,nation,2022-01-16,16_17,1375012.0,615188.0,2704.0,903004.0,1034.0,615188.0,2704.0,56339.0,1462.0,65.7,44.7,4.1,44.7
E92000001,England,nation,2022-01-16,18_24,5399576.0,3351075.0,1932.0,3794344.0,1876.0,3351075.0,1932.0,1621693.0,8555.0,70.3,62.1,30.0,62.1
E92000001,England,nation,2022-01-16,25_29,4549150.0,2790092.0,1313.0,3071167.0,1254.0,2790092.0,1313.0,1481811.0,6570.0,67.5,61.3,32.6,61.3
E92000001,England,nation,2022-01-16,30_34,4847742.0,3110240.0,1179.0,3362168.0,1049.0,3110240.0,1179.0,1843119.0,6532.0,69.4,64.2,38.0,64.2
E92000001,England,nation,2022-01-16,35_39,4597615.0,3157574.0,783.0,3348456.0,659.0,3157574.0,783.0,2068017.0,6150.0,72.8,68.7,45.0,68.7
E92000001,England,nation,2022-01-16,40_44,4216641.0,3132413.0,501.0,3272878.0,407.0,3132413.0,501.0,2267657.0,4886.0,77.6,74.3,53.8,74.3
E92000001,England,nation,2022-01-16,45_49,3999364.0,3200947.0,331.0,3305677.0,262.0,3200947.0,331.0,2503284.0,4362.0,82.7,80.0,62.6,80.0
E92000001,England,nation,2022-01-16,50_54,4249477.0,3610118.0,242.0,3696090.0,194.0,3610118.0,242.0,3049434.0,2760.0,87.0,85.0,71.8,85.0
E92000001,England,nation,2022-01-16,55_59,4121523.0,3611628.0,183.0,3679890.0,149.0,3611628.0,183.0,3169489.0,2048.0,89.3,87.6,76.9,87.6
E92000001,England,nation,2022-01-16,60_64,3507223.0,3141842.0,110.0,3190346.0,92.0,3141842.0,110.0,2853225.0,1140.0,91.0,89.6,81.4,89.6
E92000001,England,nation,2022-01-16,65_69,2916416.0,2669952.0,59.0,2702504.0,52.0,2669952.0,59.0,2510832.0,504.0,92.7,91.5,86.1,91.5
E92000001,England,nation,2022-01-16,70_74,2852692.0,2678683.0,30.0,2702504.0,38.0,2678683.0,30.0,2570917.0,323.0,94.7,93.9,90.1,93.9
E92000001,England,nation,2022-01-16,75_79,2142723.0,2037641.0,11.0,2053127.0,22.0,2037641.0,11.0,1966306.0,190.0,95.8,95.1,91.8,95.1
E92000001,England,nation,2022-01-16,80_84,1420966.0,1353373.0,13.0,1362964.0,8.0,1353373.0,13.0,1296642.0,146.0,95.9,95.2,91.3,95.2
E92000001,England,nation,2022-01-16,85_89,867376.0,825917.0,8.0,831864.0,5.0,825917.0,8.0,785419.0,102.0,95.9,95.2,90.6,95.2
E92000001,England,nation,2022-01-16,90+,477852.0,446989.0,2.0,450619.0,4.0,446989.0,2.0,420761.0,61.0,94.3,93.5,88.1,93.5
E92000001,England,nation,2022-01-15,12_15,2886567.0,242337.0,21803.0,1493747.0,9357.0,242337.0,21803.0,877.0,73.0,51.7,8.4,0.0,8.4
E92000001,England,nation,2022-01-15,16_17,1375012.0,612484.0,4363.0,901970.0,1698.0,612484.0,4363.0,54877.0,2287.0,65.6,44.5,4.0,44.5
E92000001,England,nation,2022-01-15,18_24,5399576.0,3349143.0,3323.0,3792468.0,3207.0,3349143.0,3323.0,1613138.0,15341.0,70.2,62.0,29.9,62.0
