YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W13,1486,,168,0,,PL71,37958138,PL,Age25_49,COM,877201
2021-W13,0,,0,0,,PL52,37958138,PL,Age25_49,JANSS,340831
2021-W13,27,,0,0,,PL,37958138,PL,Age25_49,JANSS,14035724
2021-W13,51,,40,0,,PL81,37958138,PL,Age25_49,MOD,758087
2021-W13,1474,,0,0,,PL43,37958138,PL,Age25_49,AZ,372241
2021-W13,727,,87,0,,PL61,37958138,PL,Age25_49,COM,754125
2021-W13,1164,,3,0,,PL52,37958138,PL,Age25_49,AZ,340831
2021-W13,23,,26,0,,PL42,37958138,PL,Age25_49,MOD,613499
2021-W13,0,,0,0,,PL63,37958138,PL,Age25_49,JANSS,863608
2021-W13,2682,,1,0,,PL81,37958138,PL,Age25_49,AZ,758087
2021-W13,558,,124,0,,PL84,37958138,PL,Age25_49,COM,416409
2021-W13,265,,422,0,,PL92X,37958138,PL,Age25_49,MOD,
2021-W13,222,,290,0,,PL41,37958138,PL,Age25_49,MOD,1311099
2021-W13,0,,0,0,,PL72,37958138,PL,Age25_49,JANSS,437181
2021-W13,38,,60,0,,PL62,37958138,PL,Age25_49,MOD,513216
2021-W13,12058,,9,0,,PL92X,37958138,PL,Age25_49,AZ,
2021-W13,2287,,176,0,,PL22,37958138,PL,Age25_49,COM,1628150
2021-W13,0,,0,0,,PL43,37958138,PL,Age25_49,JANSS,372241
2021-W13,1847,,73,0,,PL21,37958138,PL,Age25_49,COM,1266726
2021-W13,60,,86,0,,PL22,37958138,PL,Age25_49,MOD,1628150
2021-W13,4576,,313,0,,PL92X,37958138,PL,Age25_49,COM,
2021-W13,3382,,1,0,,PL63,37958138,PL,Age25_49,AZ,863608
2021-W13,3087,,1,0,,PL42,37958138,PL,Age25_49,AZ,613499
2021-W13,3106,,2,0,,PL62,37958138,PL,Age25_49,AZ,513216
2021-W13,837,,0,0,,PL72,37958138,PL,Age25_49,AZ,437181
2021-W13,58,,107,0,,PL21,37958138,PL,Age25_49,MOD,1266726
2021-W13,2,,5,0,,PL52,37958138,PL,Age25_49,MOD,340831
2021-W13,0,,0,0,,PL51,37958138,PL,Age25_49,JANSS,1075447
2021-W13,60,,71,0,,PL82,37958138,PL,Age25_49,MOD,774259
2021-W13,1762,,1,0,,PL82,37958138,PL,Age25_49,AZ,774259
2021-W13,866,,36,0,,PL42,37958138,PL,Age25_49,COM,613499
2021-W13,0,,0,0,,PL82,37958138,PL,Age25_49,JANSS,774259
2021-W13,1373,,59,0,,PL51,37958138,PL,Age25_49,COM,1075447
2021-W13,54407,,42,0,,PL,37958138,PL,Age25_49,AZ,14035724
2021-W13,571,,36,0,,PL62,37958138,PL,Age25_49,COM,513216
2021-W13,3328,,1,0,,PL51,37958138,PL,Age25_49,AZ,1075447
2021-W13,3419,,1,0,,PL61,37958138,PL,Age25_49,AZ,754125
2021-W13,583,,61,0,,PL43,37958138,PL,Age25_49,COM,372241
2021-W13,1,,0,0,,PL71,37958138,PL,Age25_49,JANSS,877201
2021-W13,0,,0,0,,PL84,37958138,PL,Age25_49,JANSS,416409
2021-W13,2,,51,0,,PL61,37958138,PL,Age25_49,MOD,754125
2021-W13,8,,11,0,,PL72,37958138,PL,Age25_49,MOD,437181
2021-W13,1053,,114,0,,PL81,37958138,PL,Age25_49,COM,758087
2021-W13,3430,,1,0,,PL41,37958138,PL,Age25_49,AZ,1311099
2021-W13,1,,0,0,,PL62,37958138,PL,Age25_49,JANSS,513216
2021-W13,61,,99,0,,PL63,37958138,PL,Age25_49,MOD,863608
2021-W13,22,,25,0,,PL71,37958138,PL,Age25_49,MOD,877201
2021-W13,141,,183,0,,PL84,37958138,PL,Age25_49,MOD,416409
2021-W13,5826,,107,0,,PL82,37958138,PL,Age25_49,COM,774259
2021-W13,223,,249,0,,PL51,37958138,PL,Age25_49,MOD,1075447
2021-W13,4647,,0,0,,PL22,37958138,PL,Age25_49,AZ,1628150
2021-W13,18,,0,0,,PL21,37958138,PL,Age25_49,JANSS,1266726
2021-W13,0,,0,0,,PL41,37958138,PL,Age25_49,JANSS,1311099
2021-W13,1,,0,0,,PL21,37958138,PL,Age50_59,JANSS,406089
2021-W13,24,,23,0,,PL62,37958138,PL,Age50_59,MOD,178133
2021-W13,0,,0,0,,PL22,37958138,PL,Age50_59,JANSS,574660
2021-W13,0,,0,0,,PL63,37958138,PL,Age50_59,JANSS,268723
2021-W13,3194,,1,0,,PL92X,37958138,PL,Age50_59,AZ,
2021-W13,13,,10,0,,PL43,37958138,PL,Age50_59,MOD,119913
2021-W13,1338,,31,0,,PL51,37958138,PL,Age50_59,COM,335778
2021-W13,0,,0,0,,PL52,37958138,PL,Age50_59,JANSS,126175
2021-W13,127,,139,0,,PL92X,37958138,PL,Age50_59,MOD,
2021-W13,1214,,0,0,,PL63,37958138,PL,Age50_59,AZ,268723
2021-W13,328,,7,0,,PL52,37958138,PL,Age50_59,COM,126175
2021-W13,689,,0,0,,PL62,37958138,PL,Age50_59,AZ,178133
2021-W13,10,,15,0,,PL71,37958138,PL,Age50_59,MOD,299875
2021-W13,743,,20,0,,PL43,37958138,PL,Age50_59,COM,119913
2021-W13,963,,5,0,,PL71,37958138,PL,Age50_59,AZ,299875
2021-W13,1292,,70,0,,PL71,37958138,PL,Age50_59,COM,299875
2021-W13,49,,37,0,,PL82,37958138,PL,Age50_59,MOD,261041
2021-W13,1,,3,0,,PL72,37958138,PL,Age50_59,MOD,152406
2021-W13,417,,0,0,,PL52,37958138,PL,Age50_59,AZ,126175
2021-W13,199,,103,0,,PL51,37958138,PL,Age50_59,MOD,335778
2021-W13,98,,98,0,,PL41,37958138,PL,Age50_59,MOD,408573
2021-W13,4905,,56,0,,PL82,37958138,PL,Age50_59,COM,261041
2021-W13,0,,0,0,,PL51,37958138,PL,Age50_59,JANSS,335778
2021-W13,1660,,58,0,,PL41,37958138,PL,Age50_59,COM,408573
2021-W13,750,,19,0,,PL62,37958138,PL,Age50_59,COM,178133
2021-W13,977,,0,0,,PL61,37958138,PL,Age50_59,AZ,253070
2021-W13,748,,19,0,,PL42,37958138,PL,Age50_59,COM,202987
2021-W13,585,,47,0,,PL84,37958138,PL,Age50_59,COM,150688
2021-W13,545,,0,0,,PL72,37958138,PL,Age50_59,AZ,152406
2021-W13,774,,675,0,,PL,37958138,PL,Age50_59,MOD,4606379
2021-W13,3,,31,0,,PL61,37958138,PL,Age50_59,MOD,253070
2021-W13,38,,41,0,,PL22,37958138,PL,Age50_59,MOD,574660
2021-W13,23051,,827,0,,PL,37958138,PL,Age50_59,COM,4606379
2021-W13,932,,0,0,,PL42,37958138,PL,Age50_59,AZ,202987
2021-W13,18233,,16,0,,PL,37958138,PL,Age50_59,AZ,4606379
2021-W13,1569,,44,0,,PL21,37958138,PL,Age50_59,COM,406089
2021-W13,0,,0,0,,PL72,37958138,PL,Age50_59,JANSS,152406
2021-W13,412,,29,0,,PL72,37958138,PL,Age50_59,COM,152406
2021-W13,2,,0,0,,PL,37958138,PL,Age50_59,JANSS,4606379
2021-W13,1285,,0,0,,PL41,37958138,PL,Age50_59,AZ,408573
2021-W13,0,,0,0,,PL42,37958138,PL,Age50_59,JANSS,202987
2021-W13,1069,,1,0,,PL81,37958138,PL,Age50_59,AZ,258090
2021-W13,33,,41,0,,PL21,37958138,PL,Age50_59,MOD,406089
2021-W13,2080,,91,0,,PL22,37958138,PL,Age50_59,COM,574660
2021-W13,0,,0,0,,PL43,37958138,PL,Age50_59,JANSS,119913
2021-W13,1806,,1,0,,PL22,37958138,PL,Age50_59,AZ,574660
2021-W13,0,,0,0,,PL61,37958138,PL,Age50_59,JANSS,253070
2021-W13,992,,69,0,,PL81,37958138,PL,Age50_59,COM,258090
2021-W13,1,,0,0,,PL82,37958138,PL,Age50_59,JANSS,261041
2021-W13,834,,55,0,,PL61,37958138,PL,Age50_59,COM,253070
2021-W13,32,,27,0,,PL81,37958138,PL,Age50_59,MOD,258090
2021-W13,1173,,5,0,,PL84,37958138,PL,Age50_59,AZ,150688
2021-W13,1341,,60,0,,PL63,37958138,PL,Age50_59,COM,268723
2021-W13,97,,45,0,,PL84,37958138,PL,Age50_59,MOD,150688
2021-W13,0,,0,0,,PL62,37958138,PL,Age50_59,JANSS,178133
2021-W13,0,,1,0,,PL52,37958138,PL,Age50_59,MOD,126175
2021-W13,34,,40,0,,PL63,37958138,PL,Age50_59,MOD,268723
2021-W13,462,,0,0,,PL43,37958138,PL,Age50_59,AZ,119913
2021-W13,1537,,2,0,,PL21,37958138,PL,Age50_59,AZ,406089
2021-W13,1230,,0,0,,PL51,37958138,PL,Age50_59,AZ,335778
2021-W13,3474,,152,0,,PL92X,37958138,PL,Age50_59,COM,
2021-W13,0,,0,0,,PL92X,37958138,PL,Age50_59,JANSS,
2021-W13,0,,0,0,,PL81,37958138,PL,Age50_59,JANSS,258090
2021-W13,0,,0,0,,PL84,37958138,PL,Age50_59,JANSS,150688
2021-W13,740,,1,0,,PL82,37958138,PL,Age50_59,AZ,261041
2021-W13,0,,0,0,,PL41,37958138,PL,Age50_59,JANSS,408573
2021-W13,16,,21,0,,PL42,37958138,PL,Age50_59,MOD,202987
2021-W13,0,,0,0,,PL71,37958138,PL,Age50_59,JANSS,299875
2021-W13,6454,,106,0,,PL61,37958138,PL,Age60_69,COM,283734
2021-W13,719,,728,0,,PL51,37958138,PL,Age60_69,MOD,427511
2021-W13,104,,477,0,,PL22,37958138,PL,Age60_69,MOD,643350
2021-W13,19153,,3,0,,PL51,37958138,PL,Age60_69,AZ,427511
2021-W13,0,,0,0,,PL72,37958138,PL,Age60_69,JANSS,176999
2021-W13,15218,,6,0,,PL71,37958138,PL,Age60_69,AZ,358487
2021-W13,8590,,7,0,,PL84,37958138,PL,Age60_69,AZ,149081
2021-W13,8574,,118,0,,PL71,37958138,PL,Age60_69,COM,358487
2021-W13,186,,147,0,,PL81,37958138,PL,Age60_69,MOD,282559
2021-W13,7968,,185,0,,PL63,37958138,PL,Age60_69,COM,303074
2021-W13,14711,,148,0,,PL41,37958138,PL,Age60_69,COM,451714
2021-W13,13016,,0,0,,PL81,37958138,PL,Age60_69,AZ,282559
2021-W13,14529,,263,0,,PL22,37958138,PL,Age60_69,COM,643350
2021-W13,11067,,125,0,,PL51,37958138,PL,Age60_69,COM,427511
2021-W13,14798,,205,0,,PL82,37958138,PL,Age60_69,COM,260743
2021-W13,176,,135,0,,PL71,37958138,PL,Age60_69,MOD,358487
2021-W13,6921,,65,0,,PL43,37958138,PL,Age60_69,COM,144781
2021-W13,0,,0,0,,PL62,37958138,PL,Age60_69,JANSS,194061
2021-W13,92,,175,0,,PL62,37958138,PL,Age60_69,MOD,194061
2021-W13,424,,557,0,,PL41,37958138,PL,Age60_69,MOD,451714
2021-W13,146524,,2239,0,,PL,37958138,PL,Age60_69,COM,5179612
2021-W13,8237,,0,0,,PL62,37958138,PL,Age60_69,AZ,194061
2021-W13,50,,86,0,,PL61,37958138,PL,Age60_69,MOD,283734
2021-W13,7458,,0,0,,PL43,37958138,PL,Age60_69,AZ,144781
2021-W13,4,,31,0,,PL72,37958138,PL,Age60_69,MOD,176999
2021-W13,220771,,30,0,,PL,37958138,PL,Age60_69,AZ,5179612
2021-W13,0,,0,0,,PL42,37958138,PL,Age60_69,JANSS,253178
2021-W13,0,,0,0,,PL22,37958138,PL,Age60_69,JANSS,643350
2021-W13,0,,0,0,,PL21,37958138,PL,Age60_69,JANSS,411003
2021-W13,11343,,1,0,,PL42,37958138,PL,Age60_69,AZ,253178
2021-W13,39,,78,0,,PL43,37958138,PL,Age60_69,MOD,144781
2021-W13,91,,308,0,,PL84,37958138,PL,Age60_69,MOD,149081
2021-W13,133,,308,0,,PL21,37958138,PL,Age60_69,MOD,411003
2021-W13,86,,331,0,,PL82,37958138,PL,Age60_69,MOD,260743
2021-W13,16728,,0,0,,PL21,37958138,PL,Age60_69,AZ,411003
2021-W13,8104,,245,0,,PL81,37958138,PL,Age60_69,COM,282559
2021-W13,0,,0,0,,PL71,37958138,PL,Age60_69,JANSS,358487
2021-W13,0,,0,0,,PL92X,37958138,PL,Age60_69,JANSS,
2021-W13,181,,119,0,,PL42,37958138,PL,Age60_69,MOD,253178
2021-W13,10729,,2,0,,PL61,37958138,PL,Age60_69,AZ,283734
2021-W13,0,,0,0,,PL41,37958138,PL,Age60_69,JANSS,451714
2021-W13,0,,0,0,,PL81,37958138,PL,Age60_69,JANSS,282559
2021-W13,0,,0,0,,PL84,37958138,PL,Age60_69,JANSS,149081
2021-W13,25195,,2,0,,PL22,37958138,PL,Age60_69,AZ,643350
2021-W13,2816,,31,0,,PL52,37958138,PL,Age60_69,COM,132877
2021-W13,0,,0,0,,PL43,37958138,PL,Age60_69,JANSS,144781
2021-W13,2900,,4565,0,,PL,37958138,PL,Age60_69,MOD,5179612
2021-W13,8554,,0,0,,PL72,37958138,PL,Age60_69,AZ,176999
2021-W13,0,,0,0,,PL82,37958138,PL,Age60_69,JANSS,260743
2021-W13,3097,,64,0,,PL72,37958138,PL,Age60_69,COM,176999
2021-W13,8422,,1,0,,PL82,37958138,PL,Age60_69,AZ,260743
2021-W13,0,,0,0,,PL61,37958138,PL,Age60_69,JANSS,283734
2021-W13,5423,,66,0,,PL62,37958138,PL,Age60_69,COM,194061
2021-W13,20,,90,0,,PL52,37958138,PL,Age60_69,MOD,132877
2021-W13,21728,,324,0,,PL92X,37958138,PL,Age60_69,COM,
2021-W13,13049,,3,0,,PL63,37958138,PL,Age60_69,AZ,303074
2021-W13,0,,0,0,,PL63,37958138,PL,Age60_69,JANSS,303074
2021-W13,0,,0,0,,PL52,37958138,PL,Age60_69,JANSS,132877
2021-W13,17559,,4,0,,PL41,37958138,PL,Age60_69,AZ,451714
2021-W13,485,,518,0,,PL92X,37958138,PL,Age60_69,MOD,
2021-W13,110,,477,0,,PL63,37958138,PL,Age60_69,MOD,303074
2021-W13,5701,,83,0,,PL42,37958138,PL,Age60_69,COM,253178
2021-W13,31622,,1,0,,PL92X,37958138,PL,Age60_69,AZ,
2021-W13,4188,,104,0,,PL84,37958138,PL,Age60_69,COM,149081
2021-W13,0,,0,0,,PL51,37958138,PL,Age60_69,JANSS,427511
2021-W13,10445,,107,0,,PL21,37958138,PL,Age60_69,COM,411003
2021-W13,0,,0,0,,PL,37958138,PL,Age60_69,JANSS,5179612
2021-W13,5898,,0,0,,PL52,37958138,PL,Age60_69,AZ,132877
2021-W13,45,,2169,0,,PL82,37958138,PL,Age70_79,MOD,142616
2021-W13,11,,1,0,,PL63,37958138,PL,Age70_79,AZ,158403
2021-W13,12736,,899,0,,PL21,37958138,PL,Age70_79,COM,233239
2021-W13,9,,0,0,,PL62,37958138,PL,Age70_79,AZ,91015
2021-W13,6190,,1049,0,,PL82,37958138,PL,Age70_79,COM,142616
2021-W13,167323,,14136,0,,PL,37958138,PL,Age70_79,COM,2783163
2021-W13,10924,,881,0,,PL51,37958138,PL,Age70_79,COM,213985
2021-W13,10,,1,0,,PL71,37958138,PL,Age70_79,AZ,203817
2021-W13,0,,0,0,,PL92X,37958138,PL,Age70_79,JANSS,
2021-W13,280,,4220,0,,PL63,37958138,PL,Age70_79,MOD,158403
2021-W13,156,,7,0,,PL,37958138,PL,Age70_79,AZ,2783163
2021-W13,22,,0,0,,PL92X,37958138,PL,Age70_79,AZ,
2021-W13,0,,0,0,,PL,37958138,PL,Age70_79,JANSS,2783163
2021-W13,5,,0,0,,PL72,37958138,PL,Age70_79,AZ,96096
2021-W13,3907,,499,0,,PL84,37958138,PL,Age70_79,COM,82025
2021-W13,0,,0,0,,PL43,37958138,PL,Age70_79,JANSS,70780
2021-W13,969,,4334,0,,PL92X,37958138,PL,Age70_79,MOD,
2021-W13,8873,,1005,0,,PL63,37958138,PL,Age70_79,COM,158403
2021-W13,22,,0,0,,PL22,37958138,PL,Age70_79,AZ,356929
2021-W13,21,,2,0,,PL61,37958138,PL,Age70_79,AZ,149890
2021-W13,3941,,38732,0,,PL,37958138,PL,Age70_79,MOD,2783163
2021-W13,102,,1770,0,,PL62,37958138,PL,Age70_79,MOD,91015
2021-W13,0,,0,0,,PL82,37958138,PL,Age70_79,JANSS,142616
2021-W13,5220,,483,0,,PL43,37958138,PL,Age70_79,COM,70780
2021-W13,232,,4130,0,,PL22,37958138,PL,Age70_79,MOD,356929
2021-W13,4,,0,0,,PL43,37958138,PL,Age70_79,AZ,70780
2021-W13,22242,,1484,0,,PL22,37958138,PL,Age70_79,COM,356929
2021-W13,7,,1,0,,PL41,37958138,PL,Age70_79,AZ,244115
2021-W13,5030,,349,0,,PL72,37958138,PL,Age70_79,COM,96096
2021-W13,0,,0,0,,PL62,37958138,PL,Age70_79,JANSS,91015
2021-W13,95,,2392,0,,PL84,37958138,PL,Age70_79,MOD,82025
2021-W13,0,,0,0,,PL63,37958138,PL,Age70_79,JANSS,158403
2021-W13,5368,,529,0,,PL62,37958138,PL,Age70_79,COM,91015
2021-W13,386,,4743,0,,PL41,37958138,PL,Age70_79,MOD,244115
2021-W13,0,,0,0,,PL52,37958138,PL,Age70_79,JANSS,71596
2021-W13,9709,,684,0,,PL61,37958138,PL,Age70_79,COM,149890
2021-W13,2,,0,0,,PL82,37958138,PL,Age70_79,AZ,142616
2021-W13,68,,603,0,,PL61,37958138,PL,Age70_79,MOD,149890
2021-W13,12359,,820,0,,PL71,37958138,PL,Age70_79,COM,203817
2021-W13,8,,0,0,,PL81,37958138,PL,Age70_79,AZ,158235
2021-W13,22,,777,0,,PL43,37958138,PL,Age70_79,MOD,70780
2021-W13,27432,,1692,0,,PL92X,37958138,PL,Age70_79,COM,
2021-W13,0,,0,0,,PL71,37958138,PL,Age70_79,JANSS,203817
2021-W13,5,,360,0,,PL72,37958138,PL,Age70_79,MOD,96096
2021-W13,14,,2,0,,PL21,37958138,PL,Age70_79,AZ,233239
2021-W13,24,,1126,0,,PL52,37958138,PL,Age70_79,MOD,71596
2021-W13,9,,0,0,,PL42,37958138,PL,Age70_79,AZ,123207
2021-W13,8442,,578,0,,PL42,37958138,PL,Age70_79,COM,123207
2021-W13,0,,0,0,,PL42,37958138,PL,Age70_79,JANSS,123207
2021-W13,8567,,1852,0,,PL81,37958138,PL,Age70_79,COM,158235
2021-W13,208,,2466,0,,PL21,37958138,PL,Age70_79,MOD,233239
2021-W13,146,,1606,0,,PL71,37958138,PL,Age70_79,MOD,203817
2021-W13,15890,,1046,0,,PL41,37958138,PL,Age70_79,COM,244115
2021-W13,4434,,286,0,,PL52,37958138,PL,Age70_79,COM,71596
2021-W13,0,,0,0,,PL72,37958138,PL,Age70_79,JANSS,96096
2021-W13,0,,0,0,,PL41,37958138,PL,Age70_79,JANSS,244115
2021-W13,0,,0,0,,PL81,37958138,PL,Age70_79,JANSS,158235
2021-W13,3,,0,0,,PL52,37958138,PL,Age70_79,AZ,71596
2021-W13,0,,0,0,,PL22,37958138,PL,Age70_79,JANSS,356929
2021-W13,0,,0,0,,PL51,37958138,PL,Age70_79,JANSS,213985
2021-W13,0,,0,0,,PL61,37958138,PL,Age70_79,JANSS,149890
2021-W13,0,,0,0,,PL84,37958138,PL,Age70_79,JANSS,82025
2021-W13,502,,1755,0,,PL81,37958138,PL,Age70_79,MOD,158235
2021-W13,0,,0,0,,PL21,37958138,PL,Age70_79,JANSS,233239
2021-W13,813,,5077,0,,PL51,37958138,PL,Age70_79,MOD,213985
2021-W13,9,,0,0,,PL51,37958138,PL,Age70_79,AZ,213985
2021-W13,44,,1204,0,,PL42,37958138,PL,Age70_79,MOD,123207
2021-W13,0,,0,0,,PL84,37958138,PL,Age70_79,AZ,82025
2021-W13,2,,0,0,,PL51,37958138,PL,Age80+,AZ,129247
2021-W13,0,,0,0,,PL43,37958138,PL,Age80+,JANSS,38405
2021-W13,4677,,906,0,,PL22,37958138,PL,Age80+,COM,203143
2021-W13,0,,0,0,,PL71,37958138,PL,Age80+,JANSS,117646
2021-W13,0,,0,0,,PL82,37958138,PL,Age80+,AZ,93154
2021-W13,12,,207,0,,PL43,37958138,PL,Age80+,MOD,38405
2021-W13,1,,0,0,,PL81,37958138,PL,Age80+,AZ,99373
2021-W13,10,,270,0,,PL84,37958138,PL,Age80+,MOD,58805
2021-W13,1930,,582,0,,PL63,37958138,PL,Age80+,COM,91733
2021-W13,0,,0,0,,PL42,37958138,PL,Age80+,AZ,68715
2021-W13,0,,0,0,,PL22,37958138,PL,Age80+,JANSS,203143
2021-W13,2708,,377,0,,PL41,37958138,PL,Age80+,COM,129941
2021-W13,0,,0,0,,PL84,37958138,PL,Age80+,AZ,58805
2021-W13,1,,97,0,,PL72,37958138,PL,Age80+,MOD,62004
2021-W13,1,,0,0,,PL62,37958138,PL,Age80+,AZ,55242
2021-W13,1,,0,0,,PL63,37958138,PL,Age80+,AZ,91733
2021-W13,1549,,204,0,,PL42,37958138,PL,Age80+,COM,68715
2021-W13,0,,0,0,,PL72,37958138,PL,Age80+,AZ,62004
2021-W13,0,,0,0,,PL84,37958138,PL,Age80+,JANSS,58805
2021-W13,0,,0,0,,PL62,37958138,PL,Age80+,JANSS,55242
2021-W13,0,,0,0,,PL61,37958138,PL,Age80+,JANSS,83851
2021-W13,1045,,248,0,,PL84,37958138,PL,Age80+,COM,58805
2021-W13,13,,360,0,,PL82,37958138,PL,Age80+,MOD,93154
2021-W13,0,,1,0,,PL21,37958138,PL,Age80+,AZ,151570
2021-W13,91,,1050,0,,PL41,37958138,PL,Age80+,MOD,129941
2021-W13,2781,,385,0,,PL21,37958138,PL,Age80+,COM,151570
2021-W13,4,,0,0,,PL92X,37958138,PL,Age80+,AZ,
2021-W13,0,,0,0,,PL81,37958138,PL,Age80+,JANSS,99373
2021-W13,0,,0,0,,PL41,37958138,PL,Age80+,JANSS,129941
2021-W13,8,,533,0,,PL42,37958138,PL,Age80+,MOD,68715
2021-W13,13,,538,0,,PL62,37958138,PL,Age80+,MOD,55242
2021-W13,112,,1034,0,,PL51,37958138,PL,Age80+,MOD,129247
2021-W13,2127,,331,0,,PL61,37958138,PL,Age80+,COM,83851
2021-W13,26,,435,0,,PL71,37958138,PL,Age80+,MOD,117646
2021-W13,224,,2719,0,,PL92X,37958138,PL,Age80+,MOD,
2021-W13,0,,0,0,,PL72,37958138,PL,Age80+,JANSS,62004
2021-W13,13,,1,0,,PL,37958138,PL,Age80+,AZ,1685759
2021-W13,0,,0,0,,PL52,37958138,PL,Age80+,JANSS,47155
2021-W13,6058,,710,0,,PL92X,37958138,PL,Age80+,COM,
2021-W13,35179,,5546,0,,PL,37958138,PL,Age80+,COM,1685759
2021-W13,2,,0,0,,PL61,37958138,PL,Age80+,AZ,83851
2021-W13,2512,,296,0,,PL71,37958138,PL,Age80+,COM,117646
2021-W13,0,,0,0,,PL63,37958138,PL,Age80+,JANSS,91733
2021-W13,0,,0,0,,PL71,37958138,PL,Age80+,AZ,117646
2021-W13,1332,,211,0,,PL82,37958138,PL,Age80+,COM,93154
2021-W13,1769,,362,0,,PL81,37958138,PL,Age80+,COM,99373
2021-W13,1004,,80,0,,PL52,37958138,PL,Age80+,COM,47155
2021-W13,0,,0,0,,PL21,37958138,PL,Age80+,JANSS,151570
2021-W13,0,,0,0,,PL82,37958138,PL,Age80+,JANSS,93154
2021-W13,0,,0,0,,PL92X,37958138,PL,Age80+,JANSS,
2021-W13,26,,173,0,,PL52,37958138,PL,Age80+,MOD,47155
2021-W13,1520,,157,0,,PL72,37958138,PL,Age80+,COM,62004
2021-W13,43,,354,0,,PL21,37958138,PL,Age80+,MOD,151570
2021-W13,41,,970,0,,PL22,37958138,PL,Age80+,MOD,203143
2021-W13,56,,534,0,,PL63,37958138,PL,Age80+,MOD,91733
2021-W13,0,,0,0,,PL41,37958138,PL,Age80+,AZ,129941
2021-W13,2270,,359,0,,PL51,37958138,PL,Age80+,COM,129247
2021-W13,0,,0,0,,PL42,37958138,PL,Age80+,JANSS,68715
2021-W13,66,,434,0,,PL81,37958138,PL,Age80+,MOD,99373
2021-W13,1145,,229,0,,PL62,37958138,PL,Age80+,COM,55242
2021-W13,0,,0,0,,PL52,37958138,PL,Age80+,AZ,47155
2021-W13,1,,0,0,,PL22,37958138,PL,Age80+,AZ,203143
2021-W13,1,,0,0,,PL43,37958138,PL,Age80+,AZ,38405
2021-W13,0,,0,0,,PL,37958138,PL,Age80+,JANSS,1685759
2021-W13,0,,0,0,,PL51,37958138,PL,Age80+,JANSS,129247
2021-W13,4,,276,0,,PL61,37958138,PL,Age80+,MOD,83851
2021-W13,746,,9984,0,,PL,37958138,PL,Age80+,MOD,1685759
2021-W13,752,,109,0,,PL43,37958138,PL,Age80+,COM,38405
2021-W13,0,,0,0,,PL43,37958138,PL,AgeUNK,JANSS,
2021-W13,7,,0,0,,PL41,37958138,PL,AgeUNK,AZ,
2021-W13,0,,0,0,,PL72,37958138,PL,AgeUNK,AZ,
2021-W13,0,,0,0,,PL62,37958138,PL,AgeUNK,MOD,
2021-W13,38,,5,0,,PL92X,37958138,PL,AgeUNK,COM,
2021-W13,3,,0,0,,PL92X,37958138,PL,AgeUNK,MOD,
2021-W13,8,,0,0,,PL63,37958138,PL,AgeUNK,AZ,
2021-W13,0,,0,0,,PL63,37958138,PL,AgeUNK,JANSS,
2021-W13,1,,0,0,,PL43,37958138,PL,AgeUNK,COM,
2021-W13,0,,0,0,,PL51,37958138,PL,AgeUNK,AZ,
2021-W13,0,,0,0,,PL72,37958138,PL,AgeUNK,MOD,
2021-W13,1,,0,0,,PL84,37958138,PL,AgeUNK,AZ,
2021-W13,11,,0,0,,PL71,37958138,PL,AgeUNK,COM,
2021-W13,0,,0,0,,PL72,37958138,PL,AgeUNK,JANSS,
2021-W13,1,,0,0,,PL81,37958138,PL,AgeUNK,AZ,
2021-W13,1,,0,0,,PL84,37958138,PL,AgeUNK,COM,
2021-W13,16,,0,0,,PL21,37958138,PL,AgeUNK,AZ,
2021-W13,1,,0,0,,PL43,37958138,PL,AgeUNK,MOD,
2021-W13,0,,0,0,,PL61,37958138,PL,AgeUNK,MOD,
2021-W13,0,,0,0,,PL82,37958138,PL,AgeUNK,AZ,
2021-W13,4,,0,0,,PL72,37958138,PL,AgeUNK,COM,
2021-W13,1,,2,0,,PL51,37958138,PL,AgeUNK,MOD,
2021-W13,1,,1,0,,PL21,37958138,PL,AgeUNK,MOD,
2021-W13,15,,0,0,,PL92X,37958138,PL,AgeUNK,AZ,
2021-W13,0,,0,0,,PL42,37958138,PL,AgeUNK,AZ,
2021-W13,3,,1,0,,PL42,37958138,PL,AgeUNK,COM,
2021-W13,56,,0,0,,PL,37958138,PL,AgeUNK,AZ,
2021-W13,0,,0,0,,PL52,37958138,PL,AgeUNK,JANSS,
2021-W13,0,,1,0,,PL52,37958138,PL,AgeUNK,COM,
2021-W13,0,,0,0,,PL61,37958138,PL,AgeUNK,JANSS,
2021-W13,0,,0,0,,PL41,37958138,PL,AgeUNK,JANSS,
2021-W13,2,,0,0,,PL22,37958138,PL,AgeUNK,AZ,
2021-W13,0,,0,0,,PL84,37958138,PL,AgeUNK,JANSS,
2021-W13,0,,0,0,,PL92X,37958138,PL,AgeUNK,JANSS,
2021-W13,1,,0,0,,PL41,37958138,PL,AgeUNK,MOD,
2021-W13,0,,0,0,,PL52,37958138,PL,AgeUNK,AZ,
2021-W13,2,,0,0,,PL71,37958138,PL,AgeUNK,AZ,
2021-W13,32,,3,0,,PL63,37958138,PL,AgeUNK,COM,
2021-W13,0,,0,0,,PL,37958138,PL,AgeUNK,JANSS,
2021-W13,7,,5,0,,PL,37958138,PL,AgeUNK,MOD,
