"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","date"
"2021-02-14","Tous âges","1","95",0.0244803751113157,0.024690194374374,0.0252740809097419,0.0042345415003241,0.00439327302035124,0.00476948045185901,2021-02-14
"2021-02-21","Tous âges","1","95",0.0271277207989289,0.0273581092630963,0.0281226318816618,0.00265946168618352,0.00266791488872239,0.00284855097191982,2021-02-21
"2021-02-28","Tous âges","1","95",0.0298780524743898,0.0299541342296675,0.0306459545930081,0.00275033167546086,0.0026040127356991,0.0025233227113463,2021-02-28
"2021-03-07","Tous âges","1","95",0.0442900327737761,0.0439966323565357,0.045680952678487,0.0144119802993863,0.0140424981268681,0.015034998085479,2021-03-07
"2021-03-14","Tous âges","1","95",0.060040830915182,0.0586781520136367,0.0606342431714081,0.015756856140691,0.014681519657101,0.0149532904929211,2021-03-14
"2021-03-21","Tous âges","1","95",0.0735925753160761,0.0711230963149226,0.0735488491245272,0.0135638603994645,0.0124449443012859,0.0129146059531191,2021-03-21
"2021-03-28","Tous âges","1","95",0.0947531668191263,0.0913401399776662,0.0950956219149376,0.0211605915030502,0.0202170436627436,0.0215467727904104,2021-03-28
"2021-04-04","Tous âges","1","95",0.112721192698899,0.108929207597327,0.113381300496494,0.0179740838790581,0.0175890676196608,0.0182856785815562,2021-04-04
"2021-04-11","Tous âges","1","95",0.130901248553653,0.127165284516349,0.131816776331073,0.0181921718533237,0.0182440646881495,0.018435475834579,2021-04-11
"2021-04-18","Tous âges","1","95",0.148348286494902,0.144394902525253,0.148638927740048,0.0174409799419644,0.0172296180089048,0.0168221514089753,2021-04-18
"2021-04-25","Tous âges","1","95",0.16649805235323,0.161392875229449,0.164924372413594,0.0181558238576128,0.0169979727041953,0.0162854446735461,2021-04-25
"2021-05-02","Tous âges","1","95",0.189312477661128,0.184158017243996,0.187641486309172,0.0228083673086127,0.0227651420145473,0.0227171138955777,2021-05-02
"2021-05-09","Tous âges","1","95",0.2189118621684,0.21312965587093,0.21903162083832,0.0295872685087023,0.0289716386269344,0.031390134529148,2021-05-09
