CODGEO;NBMENFISC18;NBPERSMENFISC18;MED18;PIMP18;TP6018;TP60AGE118;TP60AGE218;TP60AGE318;TP60AGE418;TP60AGE518;TP60AGE618;TP60TOL118;TP60TOL218;PACT18;PTSA18;PCHO18;PBEN18;PPEN18;PPAT18;PPSOC18;PPFAM18;PPMINI18;PPLOGT18;PIMPOT18;D118;D918;RD18
246900740;11413;29312;25910;64.4;5.3;;5;5.9;5.9;5;;5;12;81.8;73.5;2.4;5.9;23.3;11.5;2.7;1.7;0.6;0.4;-19.3;15540;42900;2.8
246900757;12868;32191;27290;68.4;6.4;14;8;7.9;5.3;5;;5;16.4;79.4;72.4;2.2;4.8;25.7;13.7;2.8;1.5;0.8;0.5;-21.6;14870;50730;3.4
246900765;10350;26606;26620;68;5.1;;6.1;5.6;5;;;5;12.3;80.9;73.9;2.4;4.6;24.7;11.3;2.8;1.7;0.7;0.4;-19.7;15740;44580;2.8
247000011;15004;30643;20870;48.8;15;27.5;19.6;18.1;14.3;9.2;8.3;5;29.3;65.7;58.2;2.6;4.9;35;9.1;6.8;2;3.1;1.7;-16.6;11720;35790;3.1
247000367;3221;7437;21050;45.7;10.2;;;12.3;;;;6.8;22.3;68.5;60.1;2.4;6;34.1;7;4.6;2.4;1.4;0.8;-14.2;12990;32020;2.5
247000623;4208;9164;20430;42.5;12.8;;16.9;14.8;14.6;;;8.8;29.3;61;51.5;2.4;7.1;38.5;9.7;4.8;2.1;1.8;0.9;-14;12160;32310;2.7
247000664;8570;19097;20600;45.2;14.1;17.8;17.4;17;13.3;9.6;10.2;7.6;28.3;69.9;62.5;3.1;4.3;31.8;7;6.1;2.4;2.3;1.4;-14.8;11690;32960;2.8
247000698;2578;6009;21130;43.1;10.7;;;;;;;7.5;22;73.2;65;2.7;5.5;27.8;8.4;5;2.4;1.6;1;-14.4;12820;32410;2.5
247000706;5119;12792;22580;50.4;7.2;;;7.9;;;;5;16.3;79.3;72;2.7;4.6;24;8.1;4.1;2.4;1;0.7;-15.5;14190;35130;2.5
247000714;3307;7448;20430;41.5;11.9;;;12.2;;;;7.6;30.3;68.7;60;2.9;5.8;33.1;6.9;5.1;2.2;1.9;1;-13.8;12540;31130;2.5
247000722;8959;20818;21660;50.6;11.1;;13.9;14;9.4;7.8;;5.1;27.9;73.1;66.6;3.1;3.4;30.9;6.1;5.1;2.2;1.8;1.1;-15.2;12720;34820;2.7
247000755;6803;14391;19270;40.4;18.9;25.8;26.4;22.5;20;12.1;;10.2;34.9;62.7;55.3;2.9;4.5;37;7.9;7;2.3;3;1.7;-14.6;10920;32160;2.9
247000821;5061;11958;20990;46.3;11.5;;12.5;11.6;12.1;9.5;;6.8;31.7;73.3;66.6;3.5;3.2;30.5;6;4.9;2.2;1.7;1;-14.7;12470;33650;2.7
247000854;3896;8364;20010;41.8;13.8;;;14.3;16.1;10.8;;9.3;30.4;64;56.6;2.8;4.6;37.8;7.6;4.7;1.8;1.9;1;-14.1;11800;32230;2.7
247100290;42550;89390;20160;43.8;14.2;22;18.2;18.2;14.2;9.6;8.9;6.2;28.1;63;55.9;2.8;4.3;38.6;7;6.4;2.2;2.6;1.6;-15;11810;32550;2.8
247100589;49815;108386;21300;51.2;13.4;20.1;18.7;15.6;11.8;8.7;8.8;5.2;28.2;70.4;61.8;2.7;5.9;32.5;8.8;5.7;2.2;2.2;1.3;-17.4;11980;36200;3
247100639;2764;6030;20040;38.7;13;;;16.3;;;;9.3;25.2;60.3;50.2;2.2;7.9;37.9;11.3;4.9;2.1;1.8;1;-14.4;12230;32550;2.7
247100647;2952;6202;20010;40.2;15.1;;;;;;;13.2;25.2;57.5;48.9;2.6;6;42.1;9.5;4.8;2;1.9;0.9;-13.9;11680;31520;2.7
247103765;4770;10695;21920;51.1;9.6;;;10;9.2;8.3;;6.6;20.3;69.8;60.9;2.6;6.3;33.5;8.7;4.3;2;1.5;0.8;-16.3;13170;35200;2.7
247103864;2213;4970;21120;42.7;11.9;;;;;;;8.8;28.1;64.4;52.8;2.4;9.2;35.7;10.9;3.9;1.9;1.3;0.7;-14.9;12390;35330;2.9
247104094;4897;11047;22660;52.4;9.5;;;10.9;10.4;;;5.9;24.1;70.3;59.6;2.7;8;32.1;11;3.8;1.8;1.3;0.7;-17.2;13240;38450;2.9
247200090;11590;26980;20490;46.6;12.3;19.2;15.9;13.4;11.3;8.2;8.7;5;26.7;69.7;63;2.7;4;29.3;10.7;5.7;2.7;1.7;1.3;-15.4;12230;32040;2.6
247200132;91833;196220;20930;49.8;17.7;32.4;23.2;21.9;16.5;9.3;6.2;5;35.6;68.6;61.6;2.7;4.3;33.5;8.2;7.1;2.5;2.7;1.9;-17.4;10700;36100;3.4
247200348;11371;25926;20700;43.4;11.9;15.3;13.1;13.8;13.2;8.7;7.2;5.8;26.8;69.1;61.6;2.7;4.8;32.3;8;5.5;2.5;1.8;1.2;-14.9;12380;32370;2.6
247200421;6897;17467;22890;57;6.5;;7.5;7.5;6.1;;;5;15.5;77.2;69.2;2;6;28.3;8.6;3.7;2.2;0.9;0.6;-17.8;14560;36320;2.5
247200447;7953;19572;21940;51.1;8;;9;9.7;8.1;;;5;21.6;75.1;69.2;2.3;3.6;29.3;6.6;4.3;2.4;1.1;0.8;-15.3;13800;32970;2.4
247200629;12218;30616;22300;52.6;6.6;;6.3;6.9;7.3;5;;5;17.8;76.1;69.8;2.5;3.8;29.1;6.2;4;2.4;0.9;0.7;-15.4;14390;33420;2.3
247200686;12422;27995;21100;47.9;10.9;15.6;13.3;12.2;11.9;7.4;6.8;5.4;25.6;69.7;62.1;2.6;5;32.2;8.7;4.8;2.3;1.5;1;-15.4;12710;32810;2.6
247300015;3238;7230;22970;57.2;8.4;;;;;;;;19.1;73.1;62.2;3.2;7.7;26.8;14.1;3.3;1.6;1;0.7;-17.3;13820;36810;2.7
247300254;6876;14679;23070;61.5;9.8;;10.6;10.1;9.8;7.5;;7.4;12.9;80.1;61.8;4.8;13.5;20.2;17;2.7;1.4;0.7;0.6;-20;13140;40060;3
247300262;3061;7170;23070;54.4;8.1;;;;;;;5;18.4;75.3;65.9;2.7;6.7;28.5;9;3.8;2;1.1;0.7;-16.6;13970;37300;2.7
247300361;3189;6987;23110;57.5;7.4;;;;;;;5.2;14.7;71.9;64.3;2.7;4.9;31.9;9.1;3.2;1.7;0.9;0.6;-16.1;14090;35370;2.5
247300452;2315;4917;22490;56.5;6.7;;;;;;;;;68.8;57.3;3.8;7.7;33.5;11.2;2.9;1.6;0.7;0.6;-16.4;14410;35200;2.4
247300528;5050;11903;22070;49.4;10.1;;11.5;9.4;13;;;5;25.1;71.8;63.5;2.8;5.5;29.4;9.9;4.7;2.4;1.4;0.9;-15.8;13000;35790;2.8
247300668;2436;5985;24650;59.5;6.3;;;;;;;5;;78.4;68.3;2.9;7.2;26.3;9.7;3.1;1.8;0.8;0.5;-17.5;15100;40350;2.7
247300676;2760;6254;22130;51.2;8.6;;;;;;;6;17;73.4;66.5;2.8;4.1;29.9;7.1;4.3;2.3;1.2;0.8;-14.7;13630;33510;2.5
247300817;4394;9731;23330;59.3;8.3;;;8.9;9.9;;;5.5;15.4;77.8;63.3;4.3;10.2;23.4;14;2.8;1.6;0.7;0.5;-18;13950;38220;2.7
247400047;3131;7622;29120;54.7;6.3;;;;;;;5;13.9;89.5;82;3.1;4.4;17.7;7.1;1.8;1;0.5;0.3;-16.1;15430;55530;3.6
247400112;6080;15094;35010;54.5;5;;;5;;;;5;10.3;93.7;87.4;2.6;3.7;13;7.9;1.4;0.7;0.4;0.3;-16;16650;71470;4.3
247400567;5992;15552;27880;64.4;5.2;;6.5;5;;;;5;13.3;87.8;80.9;3;3.9;18.4;9;2.3;1.3;0.6;0.4;-17.5;16190;51590;3.2
247400583;7584;18296;32570;52.2;7;;7;6.4;6.7;7.3;;5;13.9;89.1;82.7;2.9;3.5;16.5;9;1.5;0.7;0.5;0.3;-16.1;15030;67790;4.5
247400617;7769;17904;24820;62.7;6.8;;8.2;7.2;5.4;;;5;12.5;75.5;64.4;2.7;8.4;22;20.1;2.4;1.4;0.6;0.4;-20;14630;45110;3.1
247400666;7649;18954;30200;56.5;5.9;;6.2;5.8;5.7;;;5;14;88.5;81.8;3;3.7;17.4;8.6;1.7;0.9;0.5;0.3;-16.2;15680;60250;3.8
247400682;5216;11865;24570;61.1;8.7;;10.6;8.7;7.8;;;6.7;14.3;79.2;65.4;3;10.8;21.7;16.7;2;1.3;0.4;0.3;-19.6;13640;45390;3.3
247400690;18373;42750;37480;44.6;8.7;11.4;7.6;9.2;8.9;7.8;8.8;5;17.7;93.2;87.6;2.9;2.7;14.2;6.5;1.4;0.5;0.5;0.4;-15.3;13870;79020;5.7
247400724;11330;27737;29310;58;6.7;;5.7;6.8;5.6;7.3;;5;13.7;90.1;83.5;2.7;3.9;15.9;8.2;2.1;1.1;0.6;0.4;-16.3;15020;57060;3.8
247400740;12040;29901;24240;60.2;7;;7.3;7.8;6.7;5.3;;5;17.2;81.3;74.4;2.5;4.4;23;9.1;3.5;2;0.9;0.6;-16.9;14280;39440;2.8
247400773;6535;14783;23670;59.9;8.7;;9.5;11.1;8.9;;;5;19.5;71.2;63.4;2.9;4.9;32.2;10.7;3.5;1.8;1;0.7;-17.6;13710;38170;2.8
247600505;5774;15200;22920;55;6.5;;;7;;;;5;16.6;79.1;70.8;2.5;5.8;24.5;7.9;4.2;2.4;1.2;0.6;-15.7;14330;36240;2.5
247600588;17205;36763;19870;45.2;14.6;26.8;18.5;17;15;9.6;10;6.6;31.5;61.5;54.2;2.9;4.4;38.3;9.9;6;1.9;2.7;1.4;-15.7;11680;32130;2.8
247600604;2195;5131;19580;37.4;17.2;;21.9;;;;;11.3;34.4;67.2;57;2.7;7.5;30.2;9.1;6.7;2.8;2.6;1.3;-13.2;11610;30420;2.6
247600620;11175;25605;21930;49.1;10.9;16.5;10.9;13.2;11.3;8;;5;21.8;72.7;65.3;2.6;4.8;28.9;9.1;5.4;2.1;2.1;1.2;-16.1;12730;35980;2.8
247600646;10479;24466;21230;48.1;11.7;18;13.7;13.5;10.7;8.3;;5;24;74.4;68.5;3;2.9;29.6;5.3;5.9;2.5;2.2;1.2;-15.2;12520;33380;2.7
247600729;9512;23610;20950;48.3;10.7;14.5;10.9;12.4;11.2;7.6;;6.6;24.5;73.2;64.4;2.8;6;29;7.4;5.2;2.5;1.8;0.9;-14.8;12790;33100;2.6
247600786;22436;46097;19680;44.4;18.7;32.4;29.2;24.2;17.4;10;8.4;5.5;32;61.5;53.3;2.9;5.3;38.1;8;8.2;2.1;4;2.1;-15.8;10730;35000;3.3
247700032;16295;39202;24640;63.9;8.1;14.3;11;8.7;7.8;5.3;5.6;5;20.8;77.6;70.3;2.7;4.6;29.1;8.7;3.6;1.7;1.2;0.7;-19;13990;41040;2.9
247700057;51061;124247;21450;56.1;16.8;21.5;21.5;20.6;15.3;10;6.8;5;30.1;79.2;73.1;3.1;3;25.2;7.2;7;2.9;2.4;1.7;-18.6;11040;38020;3.4
247700065;6328;16759;22630;56.6;11.9;;12.5;12.8;12.1;8.4;;5;28.8;81.3;74.6;3.1;3.6;21.7;8.1;5.2;2.8;1.5;0.9;-16.3;12210;36350;3
247700107;16375;41828;19560;46.1;21;30.4;28.6;25.2;19;11;10.5;7.3;38.7;71.1;65.1;3.2;2.8;28.5;6.1;9.2;3.8;3.4;2;-14.9;10060;32590;3.2
247700339;18560;49799;26570;71.7;7.4;10.5;7.3;7.8;7.8;5.5;;5;15.7;94.5;88;2.7;3.8;14.8;7.4;3.5;2;0.9;0.6;-20.2;14450;43950;3
247700594;41994;105943;25620;69.2;9.5;14;11.3;10;8.6;6.7;5.2;5;19.4;91.2;83.9;2.9;4.4;17.9;8.2;3.8;1.9;1.1;0.8;-21.1;13280;44350;3.3
247700644;10797;26255;25560;69.3;7.9;;9.8;9.1;7.4;5;;5;19.1;85.3;78.2;2.5;4.6;23.7;7.9;3.5;1.8;1;0.7;-20.4;14140;42670;3
247700701;10388;27359;22490;55.5;10.9;21.5;13.2;12.3;9.3;6.8;;5;26.4;81.7;75.4;2.8;3.5;23;6.1;5.5;2.9;1.6;1;-16.3;12690;35530;2.8
247800550;11459;29059;27360;70.4;5;;5;5.2;5;5;;5;13.9;83.5;75.6;2.4;5.5;24.9;10.4;2.5;1.5;0.6;0.4;-21.3;16110;46180;2.9
247800584;111179;266504;30540;75.6;6.5;12.2;7.9;6.8;6.3;5;5;5;12.4;87;80.6;2.1;4.3;24;12.6;2.2;1.1;0.6;0.5;-25.8;15170;59710;3.9
247800618;19266;49842;30760;78;5;;5;5;5;5;;5;11.2;86.3;79.1;2.4;4.8;24.3;11.7;1.9;1.1;0.5;0.3;-24.2;17520;53560;3.1
247900798;15761;34850;19810;40.4;14;21.5;16.6;15.8;13.7;9.4;12.3;8.1;33.7;64.5;55.8;2.6;6.1;35;9.2;6.1;2.4;2.4;1.3;-14.8;11920;31090;2.6
248000499;10631;25968;22200;53;9.3;13.3;9.9;8.8;10;7.6;;5.4;22.8;76.8;69.6;2.5;4.7;26.1;8.6;4.7;2.2;1.7;0.8;-16.2;13290;34940;2.6
248000531;72991;157569;20320;48.8;20.1;36.5;24.5;22.9;18.8;11.5;8.4;5;34.3;73.2;63.9;2.8;6.5;27.8;9.7;8;2.3;3.6;2.1;-18.7;10280;37800;3.7
248000747;11676;26921;20640;45.9;14.7;21.9;17.1;16.9;14.7;10.6;9.6;8.1;33;69.9;60.5;2.9;6.5;30.8;8.7;6;2.3;2.5;1.2;-15.4;11580;33640;2.9
248100158;9519;22635;21020;45.1;11.6;;11.9;12.1;12.2;8.3;13.8;7.9;25.1;70.5;61.8;3.1;5.6;30.3;9.6;5.1;2.2;1.9;1;-15.5;12560;34000;2.7
248100430;35182;75693;19560;40.7;18.5;30.9;23.9;23.8;17.7;12.2;11.2;8.5;38.3;62;53.1;2.9;6;37;9.7;7.2;2.4;3;1.8;-15.9;10800;33980;3.1
248100497;2192;5013;19530;37.7;17.7;;;;20.6;;;13.1;33.8;63;49.4;2.8;10.8;32.7;12.1;5.8;2.2;2.4;1.2;-13.6;10970;30790;2.8
248100737;37370;78544;21220;48.1;15.5;30.6;21.9;18.5;14.8;8.8;9.1;5.9;32.3;63.1;53.9;2.7;6.5;37.3;10.6;6;1.9;2.6;1.5;-17;11350;36780;3.2
248100745;2321;4944;19240;36.6;15.6;;;;;;;12.3;33.3;55.1;47.4;2.7;5;43.3;9.8;5.3;1.8;2.4;1.1;-13.5;11280;30410;2.7
248200016;7953;18009;19510;41.1;17.7;26.5;21;19.7;15.9;12.6;18.2;11.2;31.7;65.4;56.6;3.1;5.7;33.5;8.9;6.5;2.4;2.6;1.5;-14.3;11050;33220;3
248200057;8961;19924;19610;37.9;17.1;25.1;17.5;18.9;18.8;13;15.6;10.5;31.9;61.4;52.2;3.2;6;36.2;9.3;7.1;2.4;3.1;1.6;-14;11010;31990;2.9
248200065;4098;9272;19850;39.7;18.4;;21.5;21.2;18.1;13;16.4;12.7;34.6;62.9;52.2;2.7;8;33.9;11.6;6.1;2.2;2.5;1.4;-14.5;10690;33360;3.1
248200099;34189;77172;20630;46.9;17.4;25.8;20.5;20.3;17.5;11.9;11.2;7.5;33.3;70;60.7;3;6.3;30.2;9.8;7.1;2.4;3;1.7;-17.1;10880;36060;3.3
248200107;3579;7180;18470;35.7;22.8;;32.5;25.8;29.2;15.1;17.8;18.8;35;50;37.2;3.4;9.4;45.7;12;6.4;1.8;3.3;1.3;-14.1;9780;31690;3.2
248300394;31835;66642;24220;58.4;11.3;20.9;15.2;12.8;12.9;8.3;7.8;6.5;20.6;62.1;50.8;2.9;8.4;39.4;17;3;1;1.3;0.7;-21.5;12520;45800;3.7
248300410;12920;30468;23120;55;10.7;15.5;10.9;12.2;10.5;9;9.4;5.7;21.8;71.4;61.4;3.1;6.9;31.6;10.8;4.2;1.7;1.6;0.9;-18;12760;38610;3
248300493;46418;104315;20700;48;17.5;26.2;21.6;20.6;17.9;12.9;11.2;8.9;31.8;63.9;54.1;3.3;6.5;36.5;11.1;5.8;2.1;2.4;1.3;-17.3;10650;35510;3.3
248300543;200135;418707;21140;50.4;17;24.1;20.6;20.6;17.2;13.7;10;6.7;29.3;64.9;55.6;3.1;6.2;36;11.2;6.3;1.8;2.9;1.6;-18.4;10890;37400;3.4
248300550;16925;39569;20740;45.4;15.9;27.2;18.2;16.7;16.5;12.5;11.8;9.9;29.6;66.6;57.4;3.5;5.7;34.1;9.4;5.8;2.5;2.2;1.1;-15.9;11150;33770;3
248400053;29793;69218;19710;43.7;20.8;28.4;24;24.2;20.2;18.1;13.4;10.2;35;66.1;54.1;3.9;8.1;32;12.3;6.6;2.4;2.5;1.7;-17;10130;35960;3.6
248400160;7980;19448;21970;52.1;11.6;;12.8;12.8;12.8;8.2;;7.4;21.7;73.3;62;3.3;8;28.4;11.4;4.3;2.1;1.3;0.9;-17.4;12520;37350;3
248400236;19236;44251;19570;43.2;19.9;23.5;22.5;22.8;19.8;17;12.7;8.4;33.2;69;58.7;3.6;6.7;28.7;11.8;7.1;2.6;2.7;1.8;-16.6;10460;34180;3.3
248400251;87036;196188;19640;46;22.2;30;26.6;26.6;21.6;17.2;11.3;8.1;37.7;69.8;60.1;3.8;5.9;29.4;10;8.2;2.7;3.3;2.2;-17.4;9950;36340;3.7
248400285;10063;23551;22480;51.1;13;;15.6;12.7;12.5;11.1;12.2;8.4;24.3;70.9;60.4;3.3;7.2;29.9;13.5;3.8;1.7;1.3;0.8;-18.1;12080;39830;3.3
248400293;21325;51666;20330;45.1;17;22.2;19.9;19.4;15.6;13.7;13;8.1;30.8;72.2;62.8;4;5.4;27.3;10.7;6.3;2.5;2.2;1.6;-16.5;10980;34330;3.1
248400319;14942;33574;21710;51;14.1;19;14.9;16.8;14.5;11.3;11;7.6;25.1;69.3;59.8;3.4;6.1;32.3;12.1;4.7;1.7;1.9;1.1;-18.4;11630;38350;3.3
248400335;7678;16724;20600;45.4;17.8;;20.7;20.8;19.2;14.1;14.2;11.9;28.2;60.1;45.6;3.2;11.3;38.1;15;4.7;1.8;1.7;1.2;-17.9;10770;38290;3.6
248500191;4869;9491;21760;52.4;11.1;;;14.5;13.1;7.7;;8.6;19.7;51.1;38.7;2.9;9.5;48.8;15.9;2.8;1.1;1.1;0.6;-18.6;12660;40520;3.2
248500258;10014;20746;21300;49.4;10.4;;11.5;14.3;12.4;6.4;9.1;7.1;20.3;54.7;45.9;3;5.8;45.1;13.9;3.6;1.5;1.3;0.8;-17.3;12880;35620;2.8
248500340;9365;22602;20700;41.4;9.6;;8.3;10.9;9.3;7.1;13.4;6;24;74;66;2.6;5.4;27.2;7.6;5.3;2.9;1.5;0.9;-14.1;13170;30990;2.4
248500415;6392;14937;19660;38.3;13;;12.2;13.9;13.4;9.9;14.8;9.3;28.5;66.6;56.6;2.6;7.4;32.4;9;5.5;2.7;1.8;1;-13.5;12260;29980;2.4
248500464;9575;23048;20590;41.9;8.2;14.4;7.4;7.8;8.2;5.8;10.8;5;23.7;73.2;64.8;2.6;5.8;27.9;8.3;4.8;2.7;1.3;0.8;-14.2;13620;30310;2.2
248500530;7662;18962;21030;44.1;8.5;;7.3;8.6;11.5;6.6;;5.7;20.3;75.6;67.5;3.2;4.9;26.7;7.7;4.7;2.7;1.2;0.8;-14.7;13560;31010;2.3
248500563;6757;15849;20580;43.3;11.2;;10.7;13.9;12.3;7.2;11.7;7.6;25.3;68.8;59.1;2.8;6.9;32.7;8.3;4.8;2.4;1.5;0.9;-14.6;12650;32390;2.6
248500589;41198;92861;21690;49.8;10.6;17.3;13.1;12.1;10.2;6.1;7.1;5;26.2;73.1;65.8;2.6;4.7;29.5;8.6;5.6;2.3;2;1.3;-16.8;12810;34780;2.7
248500621;12271;29855;21360;46.5;7.7;;7.5;8.5;8.5;5;8.7;5;20.4;78.5;70.9;2.7;4.9;23.8;8.4;4.6;2.6;1.2;0.8;-15.3;13950;32790;2.4
248500662;10994;27527;21640;45.5;6.1;;5.2;6.7;6.6;5;;5;19.3;76.8;69.1;2.2;5.5;25.7;8.3;4;2.5;0.9;0.6;-14.8;14590;32520;2.2
248600413;37254;81426;20450;45.8;14.9;27;18.9;16.8;15;9.3;10.3;6.8;34.6;65.6;58.3;2.7;4.6;35.2;8.6;6.2;2.3;2.5;1.4;-15.6;11520;33150;2.9
248600447;10753;23164;19160;37.2;15.4;21.7;18.1;17.2;15.7;10.4;14.2;10.3;31.1;64;52.9;3.1;8;34.8;9.7;5.6;2.2;2.2;1.2;-14.1;11510;30750;2.7
248700189;5662;11641;20030;42.6;16.1;;20.1;20.1;17.8;9.7;15.4;11.5;31.5;58.1;48.2;2.2;7.7;43.5;9.3;4.7;1.5;2.2;1;-15.6;11420;32770;2.9
248719262;2416;5025;19250;36.8;17.5;;;;;;;13.7;36;59.9;49.5;2.5;7.9;40;8.4;5.3;1.9;2.4;1;-13.6;10990;31070;2.8
248719288;6819;15855;22540;54.6;8;;8.8;9.4;7.9;;;5;23.8;73;66.3;1.8;4.9;32.7;6.9;4.1;1.9;1.5;0.7;-16.7;13800;35310;2.6
248719312;92497;189385;21240;50.9;16.7;32.7;22.9;19.7;14.4;9;7.9;5;35.4;68.3;61.2;2.3;4.8;34.6;8.3;6.8;2;3;1.8;-18;10940;36920;3.4
248719338;2512;5138;19620;38.9;16.5;;;;;;;14;27.2;59.3;51;2.5;5.8;40.2;8.8;5.1;1.6;2.6;0.9;-13.4;11240;31480;2.8
248719353;2593;4900;18920;36.8;21;;;27;;16.3;;15.7;37.5;50.9;39.9;2.9;8.1;47.2;10;5.4;1.4;2.9;1.1;-13.5;10120;31980;3.2
248719361;5322;11641;20720;44.5;12.3;;12.7;13.9;13.2;8.5;;8.1;28.7;67.3;58.3;2.4;6.6;35.2;8.2;4.6;1.9;1.8;0.9;-15.3;12330;33240;2.7
248900334;25666;56627;20370;48.4;17.1;24.9;22.8;20.7;16.9;11.6;7.5;6.6;33;67.2;58.4;2.9;5.9;33.7;8.9;6.8;2.5;2.7;1.6;-16.6;10950;34310;3.1
248900383;6233;14094;19030;42.8;19;24.1;27.4;23.5;20.2;10;;9;38.1;62.7;57.4;3.2;2.1;36.6;6.7;8;3.1;3.1;1.8;-14;10640;30010;2.8
248900524;4488;10220;21970;50.7;9.6;;;11.9;;;;6.5;25.1;69.2;61.4;2.7;5.1;33.7;8.2;4.3;2;1.5;0.8;-15.4;13220;34280;2.6
248900664;3696;8306;20910;48.5;12.6;;13.7;15.8;13.6;;;9.2;28.1;66.2;57.3;2.9;6;35;9.3;4.7;2.3;1.6;0.8;-15.2;12230;34010;2.8
248900748;7146;17367;22130;55.1;9.7;;9.3;11.6;10.4;7.5;;7.4;21.2;72.8;65.2;2.8;4.8;30.7;8.5;4.2;2.4;1.2;0.6;-16.2;13240;34890;2.6
248900896;10146;24256;21870;52.6;9.3;;10.2;11.3;9.8;6.4;;6.9;21.2;73.2;65.7;2.7;4.8;31.1;7.3;4.5;2.5;1.3;0.7;-16.1;13290;33800;2.5
248900938;8962;19713;19860;44.1;18.5;27;25.3;21.1;21.1;11.4;8.8;8.3;39;63.5;55.4;3;5.1;36.6;8.2;6.9;2.5;2.8;1.6;-15.2;10530;33010;3.1
249000241;9938;22827;22870;55.4;11.4;13.9;13.2;12.3;11.9;9.5;;5.3;26.4;80.1;73.9;3.5;2.7;26.4;6.3;4.1;1.7;1.5;0.9;-16.9;12560;39760;3.2
249100074;10253;27094;29700;78;5;;;5;5;;;5;11.5;87;81.2;2;3.8;24;9.6;2;1.2;0.5;0.3;-22.6;17530;49450;2.8
249100157;7779;18404;26130;68.1;5.6;;;5.6;5.5;;;5;14;77.4;70.9;2.2;4.3;30.5;10.2;2.5;1.4;0.7;0.4;-20.6;15310;43140;2.8
249100546;23506;60046;26270;71.2;5.8;10.5;8;6.2;5.4;5;;5;15.9;86.3;80.6;2.3;3.4;24.1;7.3;3.1;1.8;0.8;0.5;-20.8;15350;42380;2.8
249100553;10881;27422;27060;73.1;5;;5.7;5;5;5;;5;14.4;82;76.5;2.2;3.3;26.8;8.7;2.6;1.5;0.7;0.4;-20.1;16390;43010;2.6
249100595;10558;26024;25050;66.4;8.3;;12.5;8.2;8.3;5;;5;20.2;80.8;74.7;2.4;3.7;27.1;8.7;3.7;1.9;1.1;0.7;-20.3;13980;43150;3.1
249500109;76441;202201;21880;58.3;16.3;22.1;17.5;18.1;15.9;11.9;9.2;5;28.2;87.1;81;3.4;2.7;19.3;5.2;6.5;3.1;1.9;1.5;-18.1;11100;37770;3.4
249500430;7441;18769;28220;75.2;5.1;;7.3;5;5;;;5;14.5;82.6;75.2;2.4;5;26.3;11.6;2.3;1.3;0.6;0.4;-22.8;16220;47990;3
249500455;14659;36543;26840;71.5;7.1;;10.7;8;5.4;5;;5;18.4;82.8;75.5;2.4;4.9;27.1;10.3;2.8;1.5;0.8;0.5;-23;14690;46360;3.2
249500489;13432;35650;21470;55.3;15;19.5;15.2;17.8;14.7;11.3;9.3;5.5;29.5;82.7;77.1;3.3;2.3;23;4.8;6.1;3.2;1.7;1.2;-16.6;11350;34680;3.1
249500513;6510;16164;24430;61.9;8.1;;8.7;9.3;7.6;6.7;;5;20.5;81.4;74.2;3.1;4.1;24.9;8.6;3.8;2;1.1;0.7;-18.7;13900;40080;2.9
249720053;45608;103062;18080;33;29.1;50.3;36.3;31;29.1;22.6;31.7;21.9;39.4;72;62.4;3.9;5.7;23.6;7.9;11.2;2.6;6.8;1.8;-14.7;8850;37400;4.2
249720061;61288;131649;19130;39;26.7;45.6;32.2;28.6;26.8;20.4;26.3;16.4;34.6;75.1;66.6;3.4;5.1;24;5.7;10.6;2.5;6;2.1;-15.4;9040;39640;4.4
249740077;67573;185684;15140;27.1;39.8;53.9;41.6;41.6;37.4;32.4;44;32.3;49;73.9;60.3;5.6;8;15.6;6.8;17.1;4.5;9.4;3.2;-13.4;8160;34890;4.3
249740085;48445;127115;14470;22.9;42.5;57.3;46.2;43.1;42;32.9;41.8;33.4;54.1;67.2;53.8;6.3;7.1;19.3;6.9;18.5;4.6;10.1;3.8;-11.9;7880;32120;4.1
249740093;44589;127678;13680;20;46.5;64.5;52.6;47.7;41.5;36.9;45.1;33.1;59.9;70;57.1;5.4;7.5;13.4;4.8;22.7;6.3;11.8;4.6;-10.9;7830;30310;3.9
249740101;76081;210768;16300;31.4;35.6;49.7;37.9;36;33.4;30.3;39;28.3;43.7;78.4;65.3;5.3;7.8;14.4;7.3;14.6;4.1;8;2.5;-14.7;8490;38420;4.5
249740119;79328;204270;16930;34.5;34.3;49.7;38;35.7;31.4;25.9;32.7;18.1;43.8;78.6;66.8;4.5;7.3;15.5;7.3;14;3.9;6.9;3.2;-15.4;8690;40130;4.6
